pitcher,season,pitch_type,arm,relx,relz,ht_in,p_throws,ht_ft,ax
607625,2025,SL,29.5218181818182,-1.47127272727273,5.58345454545454,76,R,6.33333333333333,1.47127272727273
607625,2025,CS,26.7277777777778,-1.65240740740741,5.36944444444444,76,R,6.33333333333333,1.65240740740741
607625,2026,SL,33.777380952381,-1.91309523809524,5.67714285714286,76,R,6.33333333333333,1.91309523809524
607625,2024,SV,31.7670807453416,-1.42211180124224,5.48018633540373,76,R,6.33333333333333,1.42211180124224
607625,2023,CU,39.2641221374046,-1.29473282442748,5.62259541984733,76,R,6.33333333333333,1.29473282442748
607625,2024,CU,34.4533333333333,-1.36133333333333,5.54633333333334,76,R,6.33333333333333,1.36133333333333
607625,2024,SL,33.147619047619,-1.31460317460318,5.51095238095238,76,R,6.33333333333333,1.31460317460318
607625,2025,CU,33.1074866310161,-1.44844919786096,5.62090909090909,76,R,6.33333333333333,1.44844919786096
607625,2024,CH,31.3354166666667,-1.32427083333333,5.459375,76,R,6.33333333333333,1.32427083333333
607625,2026,CU,31.6784,-1.97208,5.61,76,R,6.33333333333333,1.97208
607625,2026,CH,27.8417721518987,-1.96746835443038,5.45544303797468,76,R,6.33333333333333,1.96746835443038
607625,2025,CH,31.3313043478261,-1.32330434782609,5.54173913043479,76,R,6.33333333333333,1.32330434782609
607625,2026,ST,24.2557692307692,-2.21509615384615,5.35903846153846,76,R,6.33333333333333,2.21509615384615
607625,2025,SV,29.14,-1.562,5.47042105263158,76,R,6.33333333333333,1.562
607625,2023,SL,37.090243902439,-1.25,5.52853658536585,76,R,6.33333333333333,1.25
607625,2024,ST,27.809756097561,-1.5009756097561,5.29560975609756,76,R,6.33333333333333,1.5009756097561
607644,2024,CH,45.312,0.9732,6.3974,76,L,6.33333333333333,0.9732
607644,2023,CH,48.112,0.788533333333333,6.42626666666667,76,L,6.33333333333333,0.788533333333333
607755,2023,SL,21.1644444444444,2.415,5.72722222222222,78,L,6.5,2.415
608032,2024,CH,42.4209302325581,-1.99860465116279,5.98488372093023,78,R,6.5,1.99860465116279
608032,2024,SL,43.8154545454546,-1.88163636363636,6.02454545454545,78,R,6.5,1.88163636363636
608032,2025,SL,44.5905405405405,-1.8577027027027,6.04331081081081,78,R,6.5,1.8577027027027
608032,2025,CH,40.5481927710844,-2.00012048192771,5.93072289156627,78,R,6.5,2.00012048192771
608032,2023,SL,40.8574074074074,-1.65259259259259,5.77425925925926,78,R,6.5,1.65259259259259
608331,2023,CU,52.9666666666667,1.26026666666667,6.08106666666667,76,L,6.33333333333333,1.26026666666667
608331,2025,CU,51.29,1.44925,6.23580000000001,76,L,6.33333333333333,1.44925
608331,2025,ST,40.7181034482759,1.87137931034483,5.86008620689655,76,L,6.33333333333333,1.87137931034483
608331,2024,ST,45.5645161290323,1.47048387096774,5.88290322580645,76,L,6.33333333333333,1.47048387096774
608331,2024,CU,52.3227678571429,1.2265625,6.099375,76,L,6.33333333333333,1.2265625
608331,2023,CH,43.4333333333333,1.57301587301587,5.75492063492064,76,L,6.33333333333333,1.57301587301587
608331,2024,SL,46.264,1.44013333333333,5.86653333333333,76,L,6.33333333333333,1.44013333333333
608331,2025,CH,40.231875,1.7936875,5.7889375,76,L,6.33333333333333,1.7936875
608331,2026,CH,41.7184615384615,1.43215384615385,5.71876923076923,76,L,6.33333333333333,1.43215384615385
608331,2026,CU,52.0086956521739,1.09456521739131,6.15173913043478,76,L,6.33333333333333,1.09456521739131
608331,2024,CH,40.7613756613756,1.65640211640212,5.66867724867725,76,L,6.33333333333333,1.65640211640212
608334,2025,CH,33.7650602409638,-2.54963855421687,5.50867469879518,72,R,6,2.54963855421687
608334,2024,CH,37.1795811518325,-2.56031413612565,5.64324607329843,72,R,6,2.56031413612565
608334,2024,SL,38.5833333333333,-2.46037037037037,5.69055555555556,72,R,6,2.46037037037037
608337,2023,CH,49.5648979591837,-1.31257142857143,6.31669387755102,78,R,6.5,1.31257142857143
608337,2025,CH,51.3432989690722,-1.45398625429553,6.23539518900344,78,R,6.5,1.45398625429553
608337,2026,CH,54.5211764705882,-1.41282352941176,6.26164705882353,78,R,6.5,1.41282352941176
608337,2025,SL,50.2660447761194,-1.53201492537314,6.30440298507463,78,R,6.5,1.53201492537314
608337,2023,SL,49.6163265306122,-1.35877551020408,6.37340136054422,78,R,6.5,1.35877551020408
608344,2024,CH,39.1123076923077,1.16738461538462,6.02776923076923,76,L,6.33333333333333,1.16738461538462
608344,2024,SV,36.815294117647,1.30105882352941,5.97764705882353,76,L,6.33333333333333,1.30105882352941
608344,2024,CU,44.6441860465116,0.980697674418604,6.22116279069767,76,L,6.33333333333333,0.980697674418604
608344,2023,CH,41.12,1.36707692307692,6.15169230769231,76,L,6.33333333333333,1.36707692307692
608371,2025,ST,39.568085106383,-1.32723404255319,5.68723404255319,74,R,6.16666666666667,1.32723404255319
608371,2024,ST,36.4628048780488,-1.43109756097561,5.65634146341464,74,R,6.16666666666667,1.43109756097561
608371,2023,ST,37.9126126126126,-2.12621621621622,5.65225225225225,74,R,6.16666666666667,2.12621621621622
608372,2026,FS,42.312582781457,-2.49781456953643,5.98165562913908,73,R,6.08333333333333,2.49781456953643
608372,2026,ST,40.2818181818182,-2.61318181818182,5.93151515151515,73,R,6.08333333333333,2.61318181818182
608372,2025,FS,42.2028368794327,-2.33237588652482,6.01719858156028,73,R,6.08333333333333,2.33237588652482
608372,2026,SL,42.5230769230769,-2.51323076923077,5.98415384615385,73,R,6.08333333333333,2.51323076923077
608372,2025,ST,40.3376425855513,-2.45159695817491,5.97688212927756,73,R,6.08333333333333,2.45159695817491
608372,2025,CU,44.0674418604651,-2.25906976744186,6.04813953488372,73,R,6.08333333333333,2.25906976744186
608379,2024,SL,49.8113924050633,-1.7053164556962,6.43746835443038,78,R,6.5,1.7053164556962
608379,2023,CH,53.3285714285714,-1.56428571428572,6.59417989417989,78,R,6.5,1.56428571428572
608379,2026,SL,52.1543209876543,-2.02851851851852,6.49641975308642,78,R,6.5,2.02851851851852
608379,2024,CH,53.4329646017699,-1.61564159292036,6.61449115044247,78,R,6.5,1.61564159292036
608379,2025,CU,51.644262295082,-1.57639344262295,6.5027868852459,78,R,6.5,1.57639344262295
608379,2025,CH,53.2727735368957,-1.41216284987277,6.64781170483461,78,R,6.5,1.41216284987277
608379,2026,CH,55.8979079497908,-1.95397489539749,6.70460251046025,78,R,6.5,1.95397489539749
608379,2025,SL,50.051875,-1.4939375,6.453875,78,R,6.5,1.4939375
608379,2026,CU,52.9466666666667,-2.1145,6.5455,78,R,6.5,2.1145
608379,2024,CU,52.1478260869565,-1.72760869565217,6.51,78,R,6.5,1.72760869565217
608566,2025,KC,43.7675675675675,-2.12012012012012,6.2763963963964,73,R,6.08333333333333,2.12012012012012
608566,2026,KC,41.5146341463415,-1.26487804878049,6.17195121951219,73,R,6.08333333333333,1.26487804878049
608566,2026,SL,33.5163265306123,-1.67816326530612,5.80061224489796,73,R,6.08333333333333,1.67816326530612
608566,2025,SL,35.3438202247191,-2.39786516853933,5.91966292134832,73,R,6.08333333333333,2.39786516853933
608638,2024,SL,28.8182608695652,-1.68017391304348,5.37947826086956,75,R,6.25,1.68017391304348
608638,2023,SL,27.6754098360656,-1.86262295081967,5.27573770491803,75,R,6.25,1.86262295081967
608650,2025,CH,49.9420634920635,1.84190476190476,6.24888888888889,73,L,6.08333333333333,1.84190476190476
608665,2023,SL,42.7446808510638,-1.14021276595745,5.70446808510638,74,R,6.16666666666667,1.14021276595745
608678,2023,SL,42.5741176470588,-2.31811764705882,5.80764705882353,70,R,5.83333333333333,2.31811764705882
608717,2024,CU,38.4329411764706,-1.75247058823529,5.94541176470588,74,R,6.16666666666667,1.75247058823529
608717,2024,CH,33.3509803921569,-1.83078431372549,5.83901960784314,74,R,6.16666666666667,1.83078431372549
608717,2023,SL,36.6840579710145,-1.87739130434783,5.81666666666667,74,R,6.16666666666667,1.87739130434783
608717,2024,SL,34.5315217391304,-1.885,5.82076086956521,74,R,6.16666666666667,1.885
608718,2025,CH,48.122641509434,3.40396226415094,6.09971698113208,76,L,6.33333333333333,3.40396226415094
608718,2023,CH,51.6318181818182,3.34515151515152,6.32636363636364,76,L,6.33333333333333,3.34515151515152
608718,2026,CH,45.1078431372549,3.43849673202615,6.01137254901961,76,L,6.33333333333333,3.43849673202615
608718,2024,CH,51.8659340659341,3.45626373626374,6.30692307692308,76,L,6.33333333333333,3.45626373626374
608718,2026,SL,46.9032786885246,3.52803278688525,6.21131147540984,76,L,6.33333333333333,3.52803278688525
608718,2024,SL,54.6432098765432,3.45814814814815,6.44320987654321,76,L,6.33333333333333,3.45814814814815
608718,2025,SL,49.8948275862069,3.46362068965517,6.24258620689655,76,L,6.33333333333333,3.46362068965517
608723,2024,CU,36.2931034482759,-2.50425287356322,5.62459770114942,74,R,6.16666666666667,2.50425287356322
608723,2024,ST,35.3929292929293,-2.56454545454545,5.60909090909091,74,R,6.16666666666667,2.56454545454545
612434,2023,SL,17.8867647058824,-2.52720588235294,4.99852941176471,79,R,6.58333333333333,2.52720588235294
612434,2023,CH,23.1146341463415,-2.32390243902439,5.16365853658537,79,R,6.58333333333333,2.32390243902439
613534,2024,SL,10.2551867219917,-3.58087136929461,5.17867219917013,75,R,6.25,3.58087136929461
614179,2024,CU,45.0668639053255,-1.28248520710059,6.28100591715976,73,R,6.08333333333333,1.28248520710059
615698,2025,CU,50.1526785714286,-1.06151785714286,6.50875,75,R,6.25,1.06151785714286
615698,2025,SL,44.1893333333334,-1.25746666666667,6.30666666666667,75,R,6.25,1.25746666666667
615698,2023,FS,45.2027397260274,-1.31260273972603,6.19904109589041,75,R,6.25,1.31260273972603
615698,2024,CU,49.9213235294118,-1.28323529411765,6.45573529411765,75,R,6.25,1.28323529411765
615698,2023,CU,51.5952380952381,-1.07595238095238,6.41857142857143,75,R,6.25,1.07595238095238
615698,2025,FS,44.2233830845771,-1.26845771144279,6.30532338308457,75,R,6.25,1.26845771144279
615698,2024,FS,44.5869346733668,-1.46417085427136,6.25949748743719,75,R,6.25,1.46417085427136
615698,2026,FS,45.7354166666667,-1.23854166666667,6.31166666666667,75,R,6.25,1.23854166666667
620454,2025,SL,38.1374045801527,3.17106870229008,5.95480916030535,78,L,6.5,3.17106870229008
621051,2024,ST,41.8210884353742,-2.28190476190476,5.57292517006803,76,R,6.33333333333333,2.28190476190476
621051,2025,ST,47.2272388059702,-2.4164552238806,5.8634328358209,76,R,6.33333333333333,2.4164552238806
621051,2023,ST,35.8077922077922,-2.9587012987013,5.29051948051948,76,R,6.33333333333333,2.9587012987013
621053,2025,ST,28.3054263565892,-3.26527131782946,5.93821705426357,76,R,6.33333333333333,3.26527131782946
621053,2024,ST,25.2817073170732,-3.45121951219512,5.76548780487805,76,R,6.33333333333333,3.45121951219512
621074,2026,CU,34.9916666666667,-2.20333333333333,5.31145833333333,73,R,6.08333333333333,2.20333333333333
621107,2023,ST,31.8771929824561,-2.26157894736842,5.98157894736842,78,R,6.5,2.26157894736842
621107,2025,ST,24.4247191011236,-2.40393258426966,5.61966292134831,78,R,6.5,2.40393258426966
621107,2024,CU,29.2399159663866,-2.3222268907563,5.90806722689076,78,R,6.5,2.3222268907563
621107,2024,ST,27.264406779661,-2.33347457627119,5.86050847457627,78,R,6.5,2.33347457627119
621107,2025,CU,26.2872340425532,-2.40787234042553,5.66755319148936,78,R,6.5,2.40787234042553
621107,2023,CU,35.7830769230769,-2.20361538461539,6.09838461538461,78,R,6.5,2.20361538461539
621107,2025,CH,24.1019607843137,-2.42823529411765,5.55578431372549,78,R,6.5,2.42823529411765
621107,2024,CH,27.8381578947369,-2.36763157894737,5.82355263157895,78,R,6.5,2.36763157894737
621111,2025,ST,40.6963855421687,-1.32578313253012,5.32132530120482,74,R,6.16666666666667,1.32578313253012
621111,2024,ST,43.7211538461539,-1.27557692307692,5.41634615384615,74,R,6.16666666666667,1.27557692307692
621111,2024,KC,51.8375,-0.938557692307692,5.67451923076923,74,R,6.16666666666667,0.938557692307692
621111,2026,ST,42.5347826086957,-1.20695652173913,5.44536231884058,74,R,6.16666666666667,1.20695652173913
621111,2025,KC,49.7918032786885,-0.998852459016393,5.65680327868852,74,R,6.16666666666667,0.998852459016393
621111,2026,KC,49.9301204819277,-0.914216867469879,5.69289156626506,74,R,6.16666666666667,0.914216867469879
621111,2026,CH,41.8554054054054,-1.22689189189189,5.54027027027027,74,R,6.16666666666667,1.22689189189189
621111,2025,SL,45.8829268292683,-1.21207317073171,5.55567073170732,74,R,6.16666666666667,1.21207317073171
621111,2026,SL,48.6638297872341,-0.982340425531915,5.64808510638298,74,R,6.16666666666667,0.982340425531915
621111,2025,CH,36.6745762711864,-1.53593220338983,5.39440677966102,74,R,6.16666666666667,1.53593220338983
621112,2026,CU,47.734693877551,-2.13285714285714,6.06102040816327,73,R,6.08333333333333,2.13285714285714
621112,2023,ST,46.9446428571429,-2.11178571428571,5.88,73,R,6.08333333333333,2.11178571428571
621112,2025,ST,37.554,-2.4392,5.6538,73,R,6.08333333333333,2.4392
621112,2024,ST,46.4693333333333,-2.1908,5.92186666666667,73,R,6.08333333333333,2.1908
621112,2026,CH,45.4480519480519,-2.13103896103896,5.99506493506493,73,R,6.08333333333333,2.13103896103896
621112,2023,CH,49.6144578313253,-2.03301204819277,6.01072289156626,73,R,6.08333333333333,2.03301204819277
621112,2023,CU,50.2734693877551,-2.01775510204082,6.02795918367347,73,R,6.08333333333333,2.01775510204082
621112,2024,CU,50.9509090909091,-2.04418181818182,6.11072727272727,73,R,6.08333333333333,2.04418181818182
621112,2024,CH,50.1365217391304,-2.01121739130435,6.08452173913044,73,R,6.08333333333333,2.01121739130435
621112,2025,CH,40.91,-2.31875,5.86625,73,R,6.08333333333333,2.31875
621114,2024,SL,56.6914893617021,-1.95340425531915,6.38909574468085,76,R,6.33333333333333,1.95340425531915
621121,2026,CH,28.9977272727273,-1.47545454545455,5.39886363636364,73,R,6.08333333333333,1.47545454545455
621121,2025,KC,28.2670886075949,-1.83303797468354,5.23417721518988,73,R,6.08333333333333,1.83303797468354
621121,2026,KC,34.2962264150943,-1.31132075471698,5.45698113207547,73,R,6.08333333333333,1.31132075471698
621121,2026,ST,28.5632653061225,-1.47040816326531,5.23938775510204,73,R,6.08333333333333,1.47040816326531
621121,2025,CH,24.9705128205128,-1.81525641025641,5.19615384615385,73,R,6.08333333333333,1.81525641025641
621121,2025,ST,22.2141891891892,-1.94554054054054,4.97297297297297,73,R,6.08333333333333,1.94554054054054
621139,2025,FS,47.4593406593407,-1.06846153846154,6.11846153846154,75,R,6.25,1.06846153846154
621199,2025,ST,30.7825,-4.42175,5.64725,72,R,6,4.42175
621199,2024,ST,35.9625,-3.15017857142857,5.73928571428571,72,R,6,3.15017857142857
621242,2025,SL,21.9865800865801,-1.8952380952381,5.05887445887446,75,R,6.25,1.8952380952381
621242,2024,SL,22.9847826086957,-2.054,5.03404347826087,75,R,6.25,2.054
621244,2025,SV,36.9764285714286,-2.11039285714286,5.60882142857142,72,R,6,2.11039285714286
621244,2024,SV,38.9138328530259,-2.0764553314121,5.60092219020173,72,R,6,2.0764553314121
621244,2023,SV,40.6041420118343,-2.30266272189349,5.67189349112426,72,R,6,2.30266272189349
621244,2025,CH,37.2962809917356,-2.00454545454545,5.55425619834711,72,R,6,2.00454545454545
621244,2023,CH,39.869918699187,-2.23463414634146,5.56617886178862,72,R,6,2.23463414634146
621244,2024,CH,37.7355371900826,-2.02442148760331,5.47925619834711,72,R,6,2.02442148760331
621345,2024,CH,39.3166666666667,2.65380952380952,5.59214285714286,72,L,6,2.65380952380952
621363,2023,SL,68.1882352941177,1.08247058823529,6.31905882352941,75,L,6.25,1.08247058823529
621363,2024,SL,68.1567901234568,1.04432098765432,6.30814814814815,75,L,6.25,1.04432098765432
621366,2026,SL,27.5269230769231,1.31833333333333,5.62371794871795,76,L,6.33333333333333,1.31833333333333
621366,2025,SL,27.5939655172414,1.76120689655172,5.63741379310345,76,L,6.33333333333333,1.76120689655172
621366,2025,FS,28.2218181818182,1.69345454545455,5.56163636363637,76,L,6.33333333333333,1.69345454545455
621366,2024,SL,28.1,1.96415094339623,5.69962264150944,76,L,6.33333333333333,1.96415094339623
621366,2023,SL,26.8568965517241,1.8948275862069,5.60163793103448,76,L,6.33333333333333,1.8948275862069
621366,2023,ST,30.2175,1.8385,5.6785,76,L,6.33333333333333,1.8385
621368,2023,SL,39.6229166666667,2.63,6.46916666666667,78,L,6.5,2.63
621381,2026,SL,33.1959459459459,2.45378378378378,5.35391891891892,74,L,6.16666666666667,2.45378378378378
621381,2025,SL,34.3113095238095,2.45005952380952,5.47279761904762,74,L,6.16666666666667,2.45005952380952
621381,2026,CH,28.0125,1.751,5.17875,74,L,6.16666666666667,1.751
621381,2024,SL,35.0484848484849,2.57242424242424,5.52075757575758,74,L,6.16666666666667,2.57242424242424
621381,2023,SL,36.5327586206897,2.4498275862069,5.60155172413793,74,L,6.16666666666667,2.4498275862069
621383,2025,ST,45.71,2.84463636363636,6.28218181818182,73,L,6.08333333333333,2.84463636363636
621383,2024,ST,44.6243902439024,2.98817073170732,6.04182926829268,73,L,6.08333333333333,2.98817073170732
621383,2026,ST,46.5280701754386,2.73087719298246,6.33508771929824,73,L,6.08333333333333,2.73087719298246
621383,2023,ST,44.1634146341463,2.97390243902439,6.10853658536585,73,L,6.08333333333333,2.97390243902439
621383,2024,SL,48.3732620320855,2.75732620320856,6.21213903743315,73,L,6.08333333333333,2.75732620320856
621383,2023,CH,50.109756097561,2.65414634146342,6.30585365853659,73,L,6.08333333333333,2.65414634146342
621383,2024,CH,50.4875,2.679375,6.2403125,73,L,6.08333333333333,2.679375
621383,2023,SL,47.5084210526316,2.78905263157895,6.27378947368421,73,L,6.08333333333333,2.78905263157895
621383,2025,SL,48.3502415458938,2.68371980676329,6.38932367149758,73,L,6.08333333333333,2.68371980676329
621383,2026,SL,49.0063157894737,2.6001052631579,6.39568421052632,73,L,6.08333333333333,2.6001052631579
621389,2023,CH,19.5477477477478,3.19108108108108,5.69693693693693,73,L,6.08333333333333,3.19108108108108
621389,2024,CH,20.2630136986301,3.07479452054794,5.74397260273973,73,L,6.08333333333333,3.07479452054794
621389,2024,CU,23.2551020408163,3.22877551020408,5.77020408163265,73,L,6.08333333333333,3.22877551020408
622065,2024,CH,33.315873015873,1.87730158730159,6.03746031746032,75,L,6.25,1.87730158730159
622065,2023,CH,33.8803571428571,1.80535714285714,6.04482142857143,75,L,6.25,1.80535714285714
622072,2024,SL,15.5263157894737,2.03894736842105,4.60070175438596,76,L,6.33333333333333,2.03894736842105
622072,2023,SL,14.2514851485148,2.11782178217822,4.55683168316832,76,L,6.33333333333333,2.11782178217822
622072,2023,CH,17.6425531914894,2.04730496453901,4.74007092198582,76,L,6.33333333333333,2.04730496453901
622072,2024,CH,18.4204819277108,1.91373493975904,4.76349397590361,76,L,6.33333333333333,1.91373493975904
622088,2026,ST,24.2876923076923,-1.963,5.45730769230769,76,R,6.33333333333333,1.963
622098,2023,CH,34.690243902439,-2.29146341463415,5.27878048780488,74,R,6.16666666666667,2.29146341463415
622098,2023,SL,42.4285714285714,-2.03392857142857,5.51,74,R,6.16666666666667,2.03392857142857
622251,2024,SL,45.4152542372882,-1.495,6.00228813559322,75,R,6.25,1.495
622253,2024,ST,20.1382352941176,-2.16205882352941,5.02455882352941,74,R,6.16666666666667,2.16205882352941
622253,2024,CH,25.080487804878,-1.93170731707317,5.21756097560976,74,R,6.16666666666667,1.93170731707317
622259,2023,SL,32.0386363636364,-3.16772727272727,5.49840909090909,79,R,6.58333333333333,3.16772727272727
622491,2023,SL,16.9032051282051,-2.4250641025641,4.99916666666667,74,R,6.16666666666667,2.4250641025641
622491,2024,SL,14.8213286713287,-2.33678321678322,4.938006993007,74,R,6.16666666666667,2.33678321678322
622491,2025,SL,13.963137254902,-2.24505882352941,4.94576470588235,74,R,6.16666666666667,2.24505882352941
622491,2025,CH,10.2339869281046,-2.31555555555556,4.83633986928105,74,R,6.16666666666667,2.31555555555556
622491,2026,SL,14.8813333333333,-2.25511111111111,4.97977777777778,74,R,6.16666666666667,2.25511111111111
622491,2023,CH,13.051724137931,-2.44068965517241,4.87991379310345,74,R,6.16666666666667,2.44068965517241
622491,2024,CH,10.7457943925234,-2.29523364485981,4.81481308411215,74,R,6.16666666666667,2.29523364485981
622491,2026,CH,10.5965517241379,-2.12215517241379,4.83706896551724,74,R,6.16666666666667,2.12215517241379
622503,2025,CH,31.7645161290323,-2.7766935483871,5.53467741935484,73,R,6.08333333333333,2.7766935483871
622554,2025,ST,32.296,-2.017,5.6009,73,R,6.08333333333333,2.017
622554,2025,FS,36.5835164835165,-1.78087912087912,5.78131868131868,73,R,6.08333333333333,1.78087912087912
622554,2024,ST,31.0880434782609,-1.74282608695652,5.43565217391304,73,R,6.08333333333333,1.74282608695652
622554,2026,ST,30.7096385542169,-1.79036144578313,5.59180722891566,73,R,6.08333333333333,1.79036144578313
622554,2023,SL,32.2591836734694,-1.80326530612245,5.60591836734694,73,R,6.08333333333333,1.80326530612245
622554,2024,SL,32.0376146788991,-1.72495412844037,5.51201834862385,73,R,6.08333333333333,1.72495412844037
622608,2025,CU,48.6006993006993,-1.86314685314685,6.29188811188811,73,R,6.08333333333333,1.86314685314685
622608,2025,SL,42.6122340425532,-2.22351063829787,6.16590425531915,73,R,6.08333333333333,2.22351063829787
622608,2025,CH,38.7205479452055,-2.38684931506849,5.98342465753425,73,R,6.08333333333333,2.38684931506849
622663,2024,ST,37.3389162561576,-2.22886699507389,5.7587684729064,74,R,6.16666666666667,2.22886699507389
622663,2023,SL,38.0804878048781,-2.03451219512195,5.89475609756098,74,R,6.16666666666667,2.03451219512195
622663,2026,ST,35.4260869565217,-2.20226086956522,5.64295652173913,74,R,6.16666666666667,2.20226086956522
622663,2024,SL,38.9720588235294,-2.17220588235294,5.79029411764706,74,R,6.16666666666667,2.17220588235294
622663,2025,ST,36.0251724137931,-2.23220689655172,5.78593103448276,74,R,6.16666666666667,2.23220689655172
622663,2023,CH,41.1155844155844,-1.74077922077922,5.94207792207792,74,R,6.16666666666667,1.74077922077922
622663,2025,CH,36.5603174603175,-1.98349206349206,5.74809523809524,74,R,6.16666666666667,1.98349206349206
622663,2024,CH,37.9336633663366,-1.92891089108911,5.75039603960396,74,R,6.16666666666667,1.92891089108911
622786,2025,SL,21.4,-2.33553571428571,5.08071428571429,76,R,6.33333333333333,2.33553571428571
622786,2024,SL,26.1602739726027,-2.15376712328767,5.23102739726028,76,R,6.33333333333333,2.15376712328767
623149,2026,ST,18.5710280373832,-3.62102803738318,4.57915887850467,75,R,6.25,3.62102803738318
623149,2025,ST,19.4547169811321,-3.75320754716981,4.55981132075472,75,R,6.25,3.75320754716981
623149,2023,ST,18.9090909090909,-3.74672727272727,4.43527272727273,75,R,6.25,3.74672727272727
623149,2024,ST,18.1035087719298,-3.62438596491228,4.5211403508772,75,R,6.25,3.62438596491228
623167,2024,ST,69.1230769230769,-0.238131868131868,6.87406593406594,75,R,6.25,0.238131868131868
623167,2024,CH,67.4043689320389,-0.264077669902913,6.68995145631068,75,R,6.25,0.264077669902913
623167,2024,CU,72.1549618320611,-0.083206106870229,6.84343511450382,75,R,6.25,0.083206106870229
623167,2023,CH,64.8164179104478,-0.462686567164179,6.59731343283582,75,R,6.25,0.462686567164179
623167,2025,CU,66.4178571428572,-0.634821428571429,6.80142857142857,75,R,6.25,0.634821428571429
623211,2023,CH,33.8952380952381,-1.71571428571429,5.68166666666667,75,R,6.25,1.71571428571429
623211,2024,CH,38.1815068493151,-1.58527397260274,5.86246575342466,75,R,6.25,1.58527397260274
623211,2026,CH,39.7584905660377,-1.36,6.05616352201258,75,R,6.25,1.36
623211,2025,CH,36.938578680203,-1.64710659898477,5.90568527918782,75,R,6.25,1.64710659898477
623352,2025,SL,26.6033707865169,3.25522471910112,5.45797752808989,75,L,6.25,3.25522471910112
623352,2024,SL,31.3962025316456,3.20841772151899,5.5746835443038,75,L,6.25,3.20841772151899
623352,2026,SL,27.7323529411765,3.17455882352941,5.52485294117647,75,L,6.25,3.17455882352941
623352,2023,SL,29.5551020408163,2.98142857142857,5.3534693877551,75,L,6.25,2.98142857142857
623433,2024,CU,48.352688172043,-0.79505376344086,6.42784946236559,76,R,6.33333333333333,0.79505376344086
623437,2025,ST,10.1446428571429,-2.563125,4.93678571428571,76,R,6.33333333333333,2.563125
623437,2023,ST,10.2490909090909,-2.42254545454545,4.798,76,R,6.33333333333333,2.42254545454545
623437,2025,CH,10.9657142857143,-2.48985714285714,4.98314285714286,76,R,6.33333333333333,2.48985714285714
623454,2026,CU,44.1296296296296,-2.04604938271605,5.74098765432099,75,R,6.25,2.04604938271605
623454,2026,CH,40.0625,-2.16077380952381,5.66940476190476,75,R,6.25,2.16077380952381
623465,2023,ST,24.0661971830986,-2.20985915492958,5.11549295774648,74,R,6.16666666666667,2.20985915492958
623465,2024,ST,24.264238410596,-2.59907284768212,5.21039735099338,74,R,6.16666666666667,2.59907284768212
623474,2024,ST,0.711627906976744,-2.5053488372093,4.86674418604651,75,R,6.25,2.5053488372093
623474,2023,ST,-0.125,-2.474375,4.87958333333333,75,R,6.25,2.474375
623474,2025,ST,2.69908256880734,-2.69463302752294,4.97288990825688,75,R,6.25,2.69463302752294
623474,2026,SL,7.85432098765432,-2.58654320987654,5.19296296296296,75,R,6.25,2.58654320987654
623474,2026,ST,2.56551724137931,-2.80367816091954,4.8951724137931,75,R,6.25,2.80367816091954
623474,2025,SL,8.42674418604651,-2.50726744186047,5.24476744186047,75,R,6.25,2.50726744186047
624133,2026,CU,45.0392857142857,2.13508928571429,5.92866071428572,73,L,6.08333333333333,2.13508928571429
624133,2023,CU,45.1705128205128,1.33884615384615,5.94076923076923,73,L,6.08333333333333,1.33884615384615
624133,2024,CU,45.585,1.6675,5.87636363636364,73,L,6.08333333333333,1.6675
624133,2025,CH,36.9631782945736,2.09709302325581,5.76841085271317,73,L,6.08333333333333,2.09709302325581
624133,2025,CU,41.2331606217617,2.00072538860104,5.85310880829016,73,L,6.08333333333333,2.00072538860104
624133,2023,CH,37.4852941176471,1.61019607843137,5.77411764705882,73,L,6.08333333333333,1.61019607843137
624133,2026,CH,40.9730769230769,2.22596153846154,5.84346153846154,73,L,6.08333333333333,2.22596153846154
624133,2024,CH,38.5655555555556,1.87711111111111,5.729,73,L,6.08333333333333,1.87711111111111
624647,2024,CH,22.758,2.3208,4.8242,72,L,6,2.3208
624647,2024,SL,26.215,2.31175,4.93925,72,L,6,2.31175
625643,2023,SL,42.4882352941177,-1.94617647058824,5.795,73,R,6.08333333333333,1.94617647058824
625643,2024,SL,39.3972222222222,-1.94243055555555,5.73298611111111,73,R,6.08333333333333,1.94243055555555
625643,2026,SL,38.436129032258,-1.89341935483871,5.64122580645161,73,R,6.08333333333333,1.89341935483871
625643,2024,CH,42.0116279069767,-1.76837209302326,5.90186046511628,73,R,6.08333333333333,1.76837209302326
625643,2024,CU,49.4560747663552,-1.73214953271028,6.10523364485981,73,R,6.08333333333333,1.73214953271028
625643,2026,CU,51.1796610169492,-1.60983050847458,6.03813559322034,73,R,6.08333333333333,1.60983050847458
628317,2023,FS,39.9795,-2.13635,5.8055,73,R,6.08333333333333,2.13635
628317,2023,SL,38.6175925925926,-2.19222222222222,5.67712962962963,73,R,6.08333333333333,2.19222222222222
628317,2024,SL,38.1615740740741,-2.18296296296296,5.64189814814814,73,R,6.08333333333333,2.18296296296296
628317,2024,FS,39.3496710526316,-2.12555921052632,5.74562500000001,73,R,6.08333333333333,2.12555921052632
628317,2024,ST,37.6357142857143,-2.09651785714286,5.59857142857143,73,R,6.08333333333333,2.09651785714286
