pitcher,pitch_type,player_name,n,resid_pp,whiff_pct,axis_diff,as_gap,active_spin,fb_active,spin_sim,axis_sim,act_sim,cue,cue_pct
650556,SL,"Abreu, Bryan",804,-3.14235878091106,38.681592039801,159.033878656689,-0.312827114427861,0.548655472636816,0.861482587064677,7.14839755254431e-09,-159.033878656689,-0.312827114427861,-159.033878656689,0.099601593625498
645261,CH,"Alcantara, Sandy",780,-3.15753974731961,25.8974358974359,8.68178886318701,-0.0424205128205129,0.914155128205128,0.956575641025641,0.79079347386531,-8.68178886318701,-0.0424205128205129,0.79079347386531,0.877005347593583
592767,KC,"Smyly, Drew",442,-3.23078021858697,35.0678733031674,142.773208542054,-0.614076923076923,0.373497737556561,0.987574660633484,9.59471111316129e-21,-142.773208542054,-0.614076923076923,-142.773208542054,0.9
664208,CU,"Maton, Phil",510,-3.26465753450299,34.9019607843137,157.822386249847,0.249666666666667,0.940023529411765,0.690356862745098,1.39573200634596e-07,-157.822386249847,-0.249666666666667,-157.822386249847,0.868421052631579
680573,CH,"Woods Richardson, Simeon",233,-3.27950773452794,20.6008583690987,51.7647674165115,-0.107935622317597,0.866334763948498,0.974270386266094,0.0857344664414381,-51.7647674165115,-0.107935622317597,0.0857344664414381,0.0909090909090909
641329,SL,"Baker, Bryan",205,-3.35570131280654,18.0487804878049,56.0236218723413,-0.496126829268293,0.452434146341463,0.948560975609756,4.36986425252607e-11,-56.0236218723413,-0.496126829268293,-56.0236218723413,0.804780876494024
678226,SL,"Hernández, Daysbel",260,-3.37259807279538,34.2307692307692,92.6441899306283,-0.805592307692308,0.186253846153846,0.991846153846154,7.6697901960236e-29,-92.6441899306283,-0.805592307692308,-92.6441899306283,0.533864541832669
681293,CU,"Arrighetti, Spencer",433,-3.45435351336615,37.6443418013857,165.680574340792,-0.175889145496536,0.75843648960739,0.934325635103926,1.07879930885582e-07,-165.680574340792,-0.175889145496536,-165.680574340792,0.671052631578947
656271,CH,"Burke, Brock",270,-3.45534655612556,27.7777777777778,12.1587359564464,-0.137107407407407,0.789177777777778,0.926285185185185,0.158252504198404,-12.1587359564464,-0.137107407407407,0.158252504198404,0.160427807486631
656849,CH,"Peterson, David",527,-3.49248954314483,24.6679316888046,22.1807622665133,0.165286527514231,0.913409867172675,0.748123339658444,0.087703853274692,-22.1807622665133,-0.165286527514231,0.087703853274692,0.0962566844919786
669302,FS,"Gilbert, Logan",642,-3.50750455307612,43.1464174454829,67.6604510122927,-0.338177570093458,0.622914330218068,0.961091900311527,0.0166649549863777,-67.6604510122927,-0.338177570093458,0.0166649549863777,0.160714285714286
800048,CH,"Messick, Parker",318,-3.54432922093706,33.6477987421384,28.7137801550038,-0.157327044025157,0.767911949685535,0.925238993710692,0.0565983626697479,-28.7137801550038,-0.157327044025157,0.0565983626697479,0.0748663101604278
666974,CH,"Cano, Yennier",268,-3.54615323155837,32.089552238806,9.03767094856908,0.0980037313432836,0.988,0.889996268656716,0.368179493797065,-9.03767094856908,-0.0980037313432836,0.368179493797065,0.342245989304813
593974,CH,"Peralta, Wandy",561,-3.56255279802412,29.4117647058824,7.54410301401759,-0.111964349376114,0.8545935828877,0.966557932263815,0.276365694326833,-7.54410301401759,-0.111964349376114,0.276365694326833,0.251336898395722
