pitcher,season,player_name,np,nsw,axis,kill,velo_sep,arm,rv100,wh,nbip,gb,as_ch,as_fb,last,hs
543294,2020,"Hendricks, Kyle",326,204,13.2142929469367,4.63254330510421,7.66141307103382,52.086690647482,1.74895463790546,2.12364597057729,86,10.2213132667041,0.821,0.917,Hendricks,TRUE
543548,2021,"Milone, Tommy",102,58,20.1047605425851,9.91853539287888,7.72498039215687,48.1155172413793,0.867196471945887,2.07760367179577,19,7.17699977499764,0.954,0.967,Milone,TRUE
543548,2020,"Milone, Tommy",267,158,27.248330077164,10.4991062048232,7.1089155939182,44.4281938325991,-2.33507647420535,2.00113217441859,65,-3.93016537822111,0.979,0.974,Milone,TRUE
665795,2023,"Cabrera, Edward",560,300,10.8071880235844,9.57501618451783,3.29017639814547,46.00125,0.21712233041858,1.96894614042744,92,7.41596722459824,0.957,0.922,Cabrera,TRUE
579328,2024,"Kikuchi, Yusei",325,134,3.80223447393203,10.7371815027473,8.76665838092039,44.0975384615385,0.575569770899796,1.89922019977424,47,6.8416320275477,0.889,0.902,Kikuchi,TRUE
665620,2020,"García, Deivi",90,52,17.0871005811297,9.88691268766653,11.2842341395023,48.3916666666667,1.75714823866296,1.83920364765865,20,6.50301292607186,0.985,0.982,García,TRUE
656288,2020,"Canning, Griffin",147,83,25.118364782796,10.5123251041047,4.81369047619048,44.5188118811881,3.18638769874325,1.79252412874187,32,-3.54734998346646,0.986,0.974,Canning,TRUE
607231,2021,"Gant, John",443,200,18.6458736527284,11.2370621127552,11.7128401082143,48.5095671981777,-0.184339576667877,1.57404746176327,70,-0.774291034287592,0.964,0.968,Gant,TRUE
694813,2024,"Stone, Gavin",574,312,25.5553510498527,12.662165198316,7.41998980351435,46.4229965156795,1.02080316917402,1.56620148681169,99,-11.3193539586029,0.985,0.951,Stone,TRUE
605164,2021,"Bundy, Dylan",202,112,20.9082303467196,12.5269359134006,7.48352817974106,53.7555,-1.67095618885549,1.5477433942209,47,12.9586895542992,0.895,0.885,Bundy,TRUE
527048,2021,"Pérez, Martín",445,242,7.21215786873129,7.9413100090409,8.56666697748147,47.8888382687927,-0.441914583256027,1.53624168329481,95,3.47038717032168,0.994,0.973,Pérez,TRUE
676440,2024,"Bibee, Tanner",512,244,12.0168931825745,7.94514750900344,12.1556767040858,52.4158203125,0.0800656676363509,1.43989167298481,83,-0.996604580151723,0.908,0.838,Bibee,TRUE
676879,2022,"Ashby, Aaron",387,201,13.1753344840635,11.3173494477492,6.35543052429774,44.6945736434109,-1.77994944624523,1.41294123521077,86,9.39273586691368,0.836,0.918,Ashby,TRUE
605488,2022,"Springs, Jeffrey",729,431,12.3483820353396,11.6746321543891,10.2872598446217,47.3966850828729,0.520301013482564,1.40909008578407,155,-1.70277891929738,0.975,0.988,Springs,TRUE
542881,2025,"Anderson, Tyler",795,416,19.0605211891324,9.73591797607269,10.6121827847816,59.2575757575758,-0.634700992582451,1.37115053008066,137,-0.296923308971632,0.945,0.992,Anderson,TRUE
607455,2020,"Banda, Anthony",72,41,23.0153154313792,10.312708457793,7.73568738229754,44.4461538461538,-0.441260904230841,1.32274708612053,18,8.07748279240469,0.968,0.996,Banda,TRUE
641582,2020,"Foster, Matt",146,82,20.0007672165917,8.38870938320129,10.0318204324146,53.0674603174603,2.9760354995008,1.19199567654404,27,-10.8469654633794,0.97,0.974,Foster,TRUE
572020,2024,"Paxton, James",112,46,23.9278785008807,6.96434391893437,10.6429649014778,44.0651785714286,-1.47896134837783,1.08574044260386,18,2.51470298182879,0.882,0.955,Paxton,TRUE
656222,2023,"Beeks, Jalen",324,145,21.5124180050012,9.26478657206383,4.71136734218495,47.6932098765432,0.177157986817338,1.05512942554848,54,-2.53339026897925,0.891,0.897,Beeks,TRUE
670046,2022,"Rosenberg, Kenny",65,41,11.4238727028743,9.15098128734835,9.7093899204244,46.4215384615385,3.609649171851,0.992512272146652,13,0.667617660642194,0.977,0.997,Rosenberg,TRUE
605182,2023,"Clevinger, Mike",268,133,22.2365726177378,10.7902659739579,8.31518465076431,47.2358267716535,2.31039040895452,0.983006708667642,50,-4.79254204114837,0.986,0.953,Clevinger,TRUE
608337,2021,"Giolito, Lucas",940,535,19.4190432635712,10.3140476236451,12.3437808004442,55.6479099678457,0.297856280921364,0.967773105666203,174,-5.52183668242868,0.987,0.993,Giolito,TRUE
675911,2023,"Strider, Spencer",225,99,20.2120180959113,9.69979879905788,10.222859437751,44.1262443438914,1.25018202907487,0.94455688260207,31,8.20454905041313,0.977,0.965,Strider,TRUE
680739,2022,"Winder, Josh",151,86,15.9853980279027,8.61768755518975,5.16477324566233,53.546357615894,0.566782770659862,0.822904834761012,38,3.88999370362534,0.989,0.983,Winder,TRUE
605498,2023,"Suárez, Andrew",95,42,17.2942702991362,4.61676821552985,8.67665865909587,46.3473684210526,0.477564145734432,0.768837563705925,10,-3.87130744877127,0.988,0.969,Suárez,TRUE
669330,2022,"Wells, Tyler",303,169,14.41598106218,8.92245063442022,6.86480722416265,50.5541254125413,-0.18117116739575,0.697573584957085,59,7.3468682633702,0.96,0.961,Wells,TRUE
519293,2024,"Smith, Will",98,47,5.12661672146958,6.81483263987833,5.37753008895866,46.8173469387755,0.63977022143577,0.499150667655473,26,-0.0149848680732423,0.921,0.901,Smith,TRUE
592791,2026,"Taillon, Jameson",211,112,24.2631775372323,12.6728988543361,7.32981242907683,46.6772511848341,-1.87893293877121,0.441368243875845,47,-15.6255967538946,0.855,0.905,Taillon,TRUE
663465,2024,"Allard, Kolby",106,64,26.8530577314708,9.70124668377589,8.03428205948193,46.6084905660377,1.70688300390129,0.250207762856043,31,5.715836204055,0.996,0.922,Allard,TRUE
