pitcher,pitch_type,player_name,n,resid_pp,whiff_pct,gyro_gap,axis_diff,mirror,active_spin,fb_active
493603,ST,"Ottavino, Adam",206,1.50766477975949,23.7864077669903,0.124145631067961,156.635532222019,23.3644677779811,0.684514563106796,0.808660194174757
502043,ST,"Gibson, Kyle",442,1.9811061496642,40.0452488687783,0.381714932126697,153.284673988584,26.7153260114164,0.482794117647059,0.864509049773756
676710,ST,"Crawford, Kutter",331,3.70916886660904,24.4712990936556,0.632504531722054,138.427694169216,41.5723058307835,0.349694864048338,0.982199395770393
656427,KC,"Flaherty, Jack",817,-3.97718446563293,39.4124847001224,0.074484700122399,154.14623358593,25.8537664140701,0.786667074663403,0.836432068543452
656427,SL,"Flaherty, Jack",905,0.886624253215924,30.2762430939227,0.39390497237569,89.3108408584377,90.6891591415623,0.439397790055249,0.83330276243094
657097,ST,"Webb, Jacob",273,-5.72513456020156,21.2454212454212,0.404058608058608,173.528341373843,6.4716586261569,0.475117216117216,0.879175824175824
682990,SL,"Priester, Quinn",536,4.00624744874677,31.7164179104478,0.491065298507463,115.732333979057,64.2676660209432,0.29189552238806,0.782960820895522
595345,SL,"Okert, Steven",916,7.50134954870032,33.7336244541485,0.508111353711791,134.58563061611,45.4143693838902,0.400072052401747,0.908183406113537
666277,ST,"Soriano, George",294,-6.74813334739866,31.9727891156463,0.495472789115646,172.709325895076,7.29067410492351,0.325091836734694,0.82056462585034
502085,KC,"Robertson, David",223,-7.31316002671699,28.6995515695067,0.167112107623318,146.03023249312,33.9697675068798,0.650892376681614,0.818004484304933
677053,ST,"Nardi, Andrew",267,1.71129760799689,31.0861423220974,0.573786516853933,140.329022519435,39.6709774805654,0.337842696629214,0.911629213483146
656945,SL,"Scott, Tanner",753,-1.69888837300616,36.9189907038513,0.471701195219123,107.103740905052,72.8962590949478,0.302483399734396,0.774184594953519
693433,SL,"Woo, Bryan",429,-1.13388877564476,26.8065268065268,0.657300699300699,72.5021245658135,107.497875434186,0.246200466200466,0.903501165501165
656271,SL,"Burke, Brock",335,-0.823002013587905,31.3432835820896,0.538701492537314,18.0819472677553,161.918052732245,0.384773134328358,0.923474626865672
519293,SL,"Smith, Will",242,1.38612753426652,28.9256198347107,0.646586776859504,156.996802744598,23.0031972554021,0.268867768595041,0.915454545454545
669212,SL,"Morgan, Eli",225,4.59205215396188,34.2222222222222,0.756688888888889,75.0970164088078,104.902983591192,0.224844444444444,0.981533333333333
675540,SL,"Curry, Xzavion",277,6.1355202047269,21.6606498194946,0.536978339350181,77.1717184820678,102.828281517932,0.433324909747292,0.970303249097473
663941,ST,"Beck, Tristan",294,1.00439338402604,29.2517006802721,0.34891156462585,157.369403566752,22.630596433248,0.628693877551021,0.977605442176871
663941,SL,"Beck, Tristan",211,1.78402416999292,18.957345971564,0.581597156398104,62.2439125632763,117.756087436724,0.395971563981043,0.977568720379147
477132,SL,"Kershaw, Clayton",623,8.83010003523124,26.4847512038523,0.384268057784912,38.0292944224375,141.970705577563,0.462504012841092,0.846772070626003
676254,SL,"Walker, Ryan",692,4.01206160886712,33.9595375722543,0.196443641618497,169.415674668242,10.5843253317578,0.543926300578035,0.740369942196532
675627,SL,"Grove, Michael",291,-2.43584411440886,34.020618556701,0.594773195876289,116.624233456645,63.375766543355,0.308274914089347,0.903048109965636
643511,SL,"Rogers, Tyler",435,2.8642577300481,26.2068965517241,0.118248275862069,152.753110383357,27.2468896166425,0.597885057471264,0.716133333333333
666808,SL,"Doval, Camilo",676,-0.467525253268125,42.8994082840237,0.210448224852071,144.725894401445,35.2741055985546,0.357164201183432,0.567612426035503
663546,KC,"Hjelle, Sean",270,1.173853041183,35.9259259259259,0.237177777777778,173.567079728167,6.43292027183334,0.523555555555556,0.760733333333333
518489,SL,"Brasier, Ryan",227,-0.160218788621498,32.5991189427313,0.56347577092511,100.504863054149,79.495136945851,0.345352422907489,0.908828193832599
681867,ST,"Criswell, Cooper",257,0.75413760991995,20.2334630350195,0.0956731517509727,168.866808070818,11.1331919291818,0.71555252918288,0.810758754863813
605447,SL,"Romano, Jordan",434,2.68623644346666,31.1059907834101,0.691428571428571,129.484310616483,50.5156893835169,0.263361751152074,0.954790322580645
664126,SL,"Fairbanks, Pete",483,5.56053564138527,27.9503105590062,0.411503105590062,143.721740261813,36.2782597381866,0.484287784679089,0.895790890269151
663855,ST,"Hicks, Jordan",402,4.87573731949994,41.5422885572139,0.485708955223881,165.928690257058,14.0713097429421,0.447977611940298,0.933686567164179
668678,KC,"Gallen, Zac",967,-4.82002225235626,33.1954498448811,0.173499482936918,169.769297145414,10.2307028545862,0.672719751809721,0.846219234746639
657044,SL,"Thompson, Ryan",363,1.55191559726871,31.9559228650138,0.0325564738292011,172.376862700247,7.62313729975261,0.733944903581267,0.739674931129477
519151,CU,"Pressly, Ryan",238,-1.40266285899907,30.672268907563,0.0341596638655462,163.131269682669,16.8687303173314,0.693735294117647,0.727894957983193
519151,SL,"Pressly, Ryan",297,0.366707154664449,26.5993265993266,0.431838383838384,63.3134277055557,116.686572294444,0.295784511784512,0.727622895622896
657240,SL,"Merryweather, Julian",255,-0.832606037209821,32.9411764705882,0.687886274509804,164.14193029672,15.8580697032803,0.229905882352941,0.917792156862745
669060,CU,"Wilson, Bryse",216,-1.920359971363,20.3703703703704,0.293032407407408,161.127110257465,18.8728897425354,0.602180555555556,0.895212962962963
657746,SL,"Ryan, Joe",261,1.23847828020077,21.0727969348659,0.674934865900383,37.6446058116315,142.355394188368,0.289402298850575,0.964337164750958
657746,ST,"Ryan, Joe",492,3.95352681843597,33.5365853658537,0.372223577235772,159.669742615668,20.330257384332,0.591357723577236,0.963581300813008
686730,ST,"Spiers, Carson",207,-1.30769627452691,26.5700483091787,0.273405797101449,143.082214374554,36.9177856254462,0.588057971014493,0.861463768115942
607074,SL,"Rodón, Carlos",1018,2.32161710598614,37.1316306483301,0.749821218074656,136.538703246235,43.4612967537647,0.218286836935167,0.968108055009823
681190,ST,"Vásquez, Randy",298,2.16398992410739,21.4765100671141,0.371560402684564,135.659117447723,44.340882552277,0.504244966442953,0.875805369127517
601713,CU,"Pivetta, Nick",536,5.92432387801448,21.0820895522388,0.154350746268657,168.321118625977,11.6788813740232,0.8095,0.963850746268657
601713,ST,"Pivetta, Nick",645,5.09273929874148,34.2635658914729,0.538251162790698,119.107445349672,60.8925546503282,0.429086821705426,0.967337984496124
656302,SL,"Cease, Dylan",1865,-0.696840914829134,43.0563002680965,0.635924396782842,81.6733488457087,98.3266511542913,0.252887935656837,0.888812332439678
656302,KC,"Cease, Dylan",272,-0.550376879672403,28.3088235294118,0.122481617647059,169.136011652648,10.8639883473521,0.769121323529412,0.891602941176471
607259,CU,"Martinez, Nick",221,2.68315894608544,21.2669683257919,0.143859728506787,165.481532286181,14.5184677138194,0.761923076923077,0.905782805429864
623352,SL,"Hader, Josh",456,-5.53918075461136,53.9473684210526,0.83230701754386,126.245984336107,53.7540156638935,0.159543859649123,0.991850877192982
579328,SL,"Kikuchi, Yusei",1115,0.369199511610387,25.5605381165919,0.633653811659193,73.2815959638507,106.718404036149,0.276219730941704,0.909873542600897
579328,CU,"Kikuchi, Yusei",611,-5.19343091003212,25.0409165302782,0.459382978723404,170.458420469571,9.54157953042929,0.450296235679215,0.909679214402619
650644,CU,"Civale, Aaron",582,6.56909211438796,25.7731958762887,0.126768041237114,166.430400624713,13.5695993752873,0.800135738831615,0.926903780068728
641793,SL,"Littell, Zack",1206,5.45241934533428,17.7446102819237,0.45193864013267,17.8572704231184,162.142729576882,0.503460199004975,0.955398839137645
641793,ST,"Littell, Zack",219,-0.043410306844757,17.8082191780822,0.483063926940639,164.636264341783,15.3637356582166,0.471694063926941,0.95475799086758
543351,SL,"Jackson, Jay",220,7.57101059247104,27.7272727272727,0.712145454545455,95.7513604413084,84.2486395586915,0.240172727272727,0.952318181818182
500779,CU,"Quintana, Jose",545,-0.753172864816059,23.6697247706422,0.261022018348624,151.057038156328,28.9429618436724,0.591110091743119,0.852132110091743
500779,SV,"Quintana, Jose",227,0.728957176965073,27.7533039647577,0.312647577092511,144.731181369191,35.2688186308087,0.537493392070485,0.850140969162996
656546,SL,"Hoffman, Jeff",623,-7.46658381307186,44.3017656500803,0.761208667736758,150.151421798937,29.8485782010628,0.215733547351525,0.976942215088282
650911,SL,"Sánchez, Cristopher",754,-1.20736700093743,33.1564986737401,0.640827586206897,154.805463447912,25.1945365520879,0.304485411140584,0.94531299734748
666214,CU,"Wentz, Joey",268,-2.07232501347601,29.4776119402985,0.321268656716418,162.265053541744,17.7349464582561,0.617194029850746,0.938462686567164
615698,CU,"Quantrill, Cal",312,2.55116366638382,23.0769230769231,0.583525641025641,159.400124642325,20.599875357675,0.405285256410256,0.988810897435897
663947,ST,"Holton, Tyler",265,10.0374710157086,41.5094339622642,0.332305660377359,152.06870458605,27.9312954139498,0.51613962264151,0.848445283018868
625643,SL,"López, Reynaldo",511,5.86642237754437,39.5303326810176,0.63900782778865,105.967813149295,74.0321868507047,0.341954990215264,0.980962818003914
661403,SL,"Clase, Emmanuel",309,-8.24331059279836,31.7152103559871,0.240084142394822,103.414268299724,76.5857317002759,0.38252427184466,0.622608414239482
641712,SL,"Hudson, Dakota",335,0.589698891372583,32.5373134328358,0.63949552238806,110.955348525068,69.044651474932,0.120686567164179,0.760182089552239
669203,CU,"Burnes, Corbin",438,-3.90762294870918,40.4109589041096,0.0307534246575343,154.869216897924,25.1307831020756,0.737068493150685,0.720780821917808
669302,SL,"Gilbert, Logan",1341,0.830791591736554,33.4079045488441,0.77892990305742,126.121870047755,53.8781299522453,0.181871737509321,0.960801640566741
