pitcher,grp,pitch_type,player_name,n,resid_pp,whiff_pct,arm_diff,own_arm,fb_arm,as_gap,spin_nz_pct,cue_val,big,cue_pct,contrib_pp,aligned,share,sim_pct,nz_rate,axis_gap
676254,breaking,SL,"Walker, Ryan",692,4.01206160886712,33.9595375722543,2.59586156714575,19.0482726697977,16.5828746932918,-0.196443641618497,90.3179190751445,90.3179190751445,TRUE,0.952191235059761,0.490011884883034,TRUE,0.122134686017795,95,90.3,-0.2
613534,breaking,SL,"Adams, Austin",241,7.15878373430612,35.2697095435685,4.04820567455422,10.2551867219917,10.9689189189189,-0.223,89.6265560165975,89.6265560165975,TRUE,0.948207171314741,0.485594024027815,TRUE,0.0678319169918159,95,89.6,-0.22
641927,breaking,SL,"Ober, Bailey",614,2.38859027114448,19.5439739413681,2.45723264209897,31.9150208017545,32.7752080369235,-0.413677524429968,85.9934853420196,85.9934853420196,TRUE,0.944223107569721,0.481176163172596,TRUE,0.201447761462263,94,86,-0.41
552640,breaking,SL,"Kittredge, Andrew",662,3.78492877762159,37.6132930513595,2.31748652242345,40.3036858974359,39.9770665120119,-0.380376132930514,85.0453172205437,85.0453172205437,TRUE,0.940239043824701,0.476758302317377,TRUE,0.125962291585568,94,85,-0.38
573186,breaking,SV,"Stroman, Marcus",224,-3.59744704120658,23.6607142857143,3.11038754361299,31.5353416760405,32.5850768357356,-0.0703482142857142,100,100,FALSE,0.9375,0.473721022979415,FALSE,,94,100,-0.07
607625,breaking,SV,"Lugo, Seth",303,2.11813816852067,22.7722772277228,3.76417559909761,30.7921875,32.3925923740173,-0.124369636963696,100,100,FALSE,0.9375,0.473721022979415,TRUE,0.223649726925164,94,100,-0.12
680694,breaking,SL,"Bradish, Kyle",620,-1.87438389248893,34.8387096774194,3.35354463817843,52.0692811059907,54.2922365009416,-0.304235483870968,83.8709677419355,83.8709677419355,TRUE,0.936254980079681,0.472340441462159,FALSE,,94,83.9,-0.3
666808,breaking,SL,"Doval, Camilo",676,-0.467525253268125,42.8994082840237,3.83531147913799,19.8577666746684,16.1877184456641,-0.210448224852071,77.3668639053254,77.3668639053254,TRUE,0.932270916334661,0.46792258060694,FALSE,,93,77.4,-0.21
681517,breaking,SL,"Leahy, Kyle",379,2.05026941888901,18.7335092348285,2.99229575237112,43.4796833773087,45.8406576337387,-0.446332453825858,67.0184696569921,67.0184696569921,TRUE,0.928286852589641,0.463504719751721,TRUE,0.226070152284125,93,67,-0.45
680573,breaking,SL,"Woods Richardson, Simeon",698,-1.06935084531224,21.3467048710602,3.63608785626189,45.0199140401146,47.5142451342158,-0.455828080229226,63.1805157593125,63.1805157593125,TRUE,0.924302788844621,0.459086858896503,FALSE,,92,63.2,-0.46
669467,breaking,SL,"Pallante, Andre",830,3.82731981629036,30.1204819277108,2.57566085944915,55.4122269184264,57.4065586135499,-0.403836144578314,62.2891566265064,62.2891566265064,TRUE,0.920318725099601,0.454668998041284,TRUE,0.118795663771305,92,62.3,-0.4
670912,breaking,SL,"Oviedo, Johan",304,4.21836379186267,30.5921052631579,3.27794331944799,29.7312761848651,26.6560067642698,-0.412282894736842,59.8684210526317,59.8684210526317,TRUE,0.916334661354582,0.450251137186065,TRUE,0.106735966692728,92,59.9,-0.41
519151,breaking,SL,"Pressly, Ryan",297,0.366707154664449,26.5993265993266,2.93236932581241,58.7634719389622,57.1855167070488,-0.431838383838384,57.5757575757576,57.5757575757576,TRUE,0.912350597609562,0.445833276330847,TRUE,1,91,57.6,-0.43
600917,breaking,SL,"Leclerc, José",261,10.1762105142512,43.2950191570881,4.69527454953559,38.1733021077283,41.7640509334315,-0.383647509578544,54.0229885057472,54.0229885057472,TRUE,0.908366533864542,0.441415415475628,TRUE,0.0433771898544602,91,54,-0.38
668678,breaking,SL,"Gallen, Zac",454,2.90923662281991,23.568281938326,3.51585494302285,42.4905393539461,44.8231313405314,-0.458528634361234,50.4405286343613,50.4405286343613,TRUE,0.904382470119522,0.436997554620409,TRUE,0.150210385498595,90,50.4,-0.46
493603,breaking,ST,"Ottavino, Adam",206,1.50766477975949,23.7864077669903,2.625632710031,22.8252427184466,24.9615327182414,-0.124145631067961,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.289351378295017,90,100,-0.12
543243,breaking,ST,"Gray, Sonny",928,-12.3333435553905,41.0560344827586,1.86450985978043,48.1494166838737,47.406662462584,-0.0195237068965517,100,100,TRUE,0.903703703703704,0.436244882030261,FALSE,,90,100,-0.02
547184,breaking,ST,"Kelly, Michael",348,0.407538446492106,18.1034482758621,3.04374985487055,34.7649425287356,37.0330145322962,-0.0973620689655171,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,1,90,100,-0.1
592866,breaking,ST,"Williams, Trevor",261,-0.403834903977281,31.8007662835249,1.57433750911534,16.3628,17.2413374093265,-0.125134099616858,100,100,TRUE,0.903703703703704,0.436244882030261,FALSE,,90,100,-0.13
605130,breaking,ST,"Barlow, Scott",460,9.00341747142061,37.6086956521739,4.79763871522639,22.5380098486668,26.8777222502997,-0.113621739130435,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.0484532549351427,90,100,-0.11
605135,breaking,ST,"Bassitt, Chris",278,5.43382009034061,44.2446043165468,6.29430825123636,27.9482071713147,34.2132365155324,0.0374208633093525,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.0802832767330204,90,100,0.04
607481,breaking,ST,"Bummer, Aaron",356,2.85596143466982,41.0112359550562,5.03663998311395,10.6125120743782,5.74364360294669,-0.109463483146067,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.152748870042321,90,100,-0.11
656234,breaking,ST,"Bird, Jake",223,8.61176550256005,33.6322869955157,5.34488609642769,13.1506787330317,18.3432895797369,-0.164162895927602,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.0506568463691419,90,100,-0.16
656557,breaking,ST,"Houck, Tanner",607,4.75117083325823,28.830313014827,2.60062602965404,20.5401976935749,22.771388823514,-0.101845140032949,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.0918183953682624,90,100,-0.1
657376,breaking,ST,"Schmidt, Clarke",319,-0.598812171333265,30.4075235109718,6.18081441556328,28.4877742946709,34.1832594793469,-0.103526645768025,100,100,TRUE,0.903703703703704,0.436244882030261,FALSE,,90,100,-0.1
663542,breaking,ST,"Hudson, Bryan",203,-5.76301756981243,29.064039408867,4.53391721677163,9.91237446197993,14.3941034355691,0.0364726368159204,100,100,TRUE,0.903703703703704,0.436244882030261,FALSE,,90,100,0.04
664208,breaking,ST,"Maton, Phil",245,2.13407850592864,24.8979591836735,3.03548845394654,27.601058904227,30.226656124157,-0.127473469387755,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.20441838518046,90,100,-0.13
668338,breaking,ST,"Miller, Tyson",216,1.79142390414438,25,4.26939272913467,15.1898617511521,19.2075555555556,-0.086,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.243518511180423,90,100,-0.09
669711,breaking,ST,"Weissert, Greg",214,3.86394983770659,26.1682242990654,11.7364743887904,7.49399343700956,19.2304678257999,-0.0689579439252336,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.112901279869924,90,100,-0.07
669713,breaking,ST,"Wesneski, Hayden",300,0.224558654029468,38,2.65710191879429,46.3846666666667,48.0587710706035,-0.219,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,1,90,100,-0.22
670036,breaking,ST,"Festa, Matt",351,0.284834742666247,23.9316239316239,3.33176896142483,33.6908831908832,31.3524703904548,-0.0895413105413106,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,1,90,100,-0.09
670167,breaking,ST,"Schreiber, John",370,-5.06350909436619,18.9189189189189,4.75968558244872,6.97466966966967,11.1668071278135,-0.134832432432432,100,100,TRUE,0.903703703703704,0.436244882030261,FALSE,,90,100,-0.13
675848,breaking,ST,"Mejia, Juan",299,2.34897735544435,34.7826086956522,1.87463584035905,36.5672240802676,36.8265071643228,-0.139926421404682,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.185716938062069,90,100,-0.14
676092,breaking,ST,"Snider, Collin",226,-0.626132721532359,23.4513274336283,4.64230522030993,22.5133971291866,17.8982177564267,0.191845132743363,100,100,TRUE,0.903703703703704,0.436244882030261,FALSE,,90,100,0.19
677865,breaking,ST,"Bruihl, Justin",203,-2.10064734881979,24.1379310344828,2.34522058823529,27.2444444444445,25.4485294117647,-0.111192118226601,100,100,TRUE,0.903703703703704,0.436244882030261,FALSE,,90,100,-0.11
681799,breaking,ST,"Roberts, Ethan",224,-0.461900627576756,26.7857142857143,2.77693890779453,32.1023497002107,34.2091265597148,0.0718482142857143,100,100,TRUE,0.903703703703704,0.436244882030261,FALSE,,90,100,0.07
681867,breaking,ST,"Criswell, Cooper",257,0.75413760991995,20.2334630350195,2.66384595458078,14.2048648648649,12.3108626198083,-0.0952062256809337,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.578468539815389,90,100,-0.1
681982,breaking,ST,"Anderson, Grant",322,0.753729377901717,36.3354037267081,9.13775902105713,-0.655239530164197,8.48251949089296,-0.190633540372671,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.578781847729896,90,100,-0.19
687330,breaking,ST,"Kelly, Kevin",296,4.36972023915444,26.3513513513514,2.37139310568215,3.35517874226362,2.91471878091513,-0.0530844594594595,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.0998335953229529,90,100,-0.05
687863,breaking,ST,"Hodge, Porter",213,2.35439244488264,38.9671361502347,6.79591062938591,36.2262910798122,43.0203128567033,-0.160070422535211,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.185289790144568,90,100,-0.16
687911,breaking,ST,"King, Bryan",300,-0.340673013715207,22,2.5760367083163,33.6358380952381,35.3363482831335,-0.13805,100,100,TRUE,0.903703703703704,0.436244882030261,FALSE,,90,100,-0.14
689254,breaking,ST,"Fluharty, Mason",316,1.65188700338378,35.126582278481,6.88463317514922,38.2509493670886,31.3878636888033,0.105955696202532,100,100,TRUE,0.903703703703704,0.436244882030261,TRUE,0.264088815479898,90,100,0.11
573186,breaking,SL,"Stroman, Marcus",222,-3.97723770833572,22.972972972973,3.82720797961215,35.8880829015545,32.514332247557,-0.34190990990991,45.9459459459459,45.9459459459459,TRUE,0.900398406374502,0.432579693765191,FALSE,,90,45.9,-0.34
656427,breaking,SL,"Flaherty, Jack",905,0.886624253215924,30.2762430939227,2.92978852118967,27.5359137466154,29.2264326248116,-0.39390497237569,43.7569060773478,43.7569060773478,TRUE,0.896414342629482,0.428161832909972,TRUE,0.482912385215002,90,43.8,-0.39
682842,breaking,SL,"Uribe, Abner",390,-3.60705232149341,43.5897435897436,4.16385634406935,40.7592391304348,36.6893403805087,-0.347317948717949,39.2307692307692,39.2307692307692,TRUE,0.892430278884462,0.423743972054753,FALSE,,89,39.2,-0.35
622663,breaking,SL,"Severino, Luis",208,-0.457415046430263,26.4423076923077,4.85481230140879,38.4846666666667,43.0848972573885,-0.394711538461538,38.9423076923076,38.9423076923076,TRUE,0.888446215139442,0.419326111199534,FALSE,,89,38.9,-0.39
669947,breaking,SL,"Scholtens, Jesse",253,-4.16474319281453,17.7865612648221,2.83019626550362,46.1698275862069,46.643468038708,-0.561671936758893,35.9683794466402,35.9683794466402,TRUE,0.884462151394422,0.414908250344316,FALSE,,88,36,-0.56
669684,breaking,SL,"Murphy, Chris",216,5.08393366551011,23.1481481481482,6.70084932263505,38.0475162800163,44.6649401709402,-0.480777777777778,35.6481481481482,35.6481481481482,TRUE,0.880478087649402,0.410490389489097,TRUE,0.0807426722094945,88,35.6,-0.48
680704,breaking,SL,"Sandlin, Nick",295,9.65465742285671,40.3389830508475,7.52739765693181,5.96074576271186,13.487389232501,-0.331054237288136,35.2542372881356,35.2542372881356,TRUE,0.876494023904382,0.406072528633878,TRUE,0.0420597552920449,88,35.3,-0.33
641793,breaking,SL,"Littell, Zack",1206,5.45241934533428,17.7446102819237,1.99559585641476,41.4858048141384,40.3325676008943,-0.45193864013267,34.7429519071309,34.7429519071309,TRUE,0.872509960159363,0.40165466777866,TRUE,0.0736654028862182,87,34.7,-0.45
650556,breaking,SL,"Abreu, Bryan",804,-3.14235878091106,38.681592039801,5.3872751489118,45.1362417338367,40.6857672120929,-0.312827114427861,30.8457711442787,30.8457711442787,TRUE,0.868525896414343,0.397236806923441,FALSE,,87,30.8,-0.31
694819,breaking,SL,"Misiorowski, Jacob",239,-2.08969960795092,23.8493723849372,2.39154551600675,28.0778242677825,29.1054726297238,-0.484025104602511,28.4518828451883,28.4518828451883,TRUE,0.864541832669323,0.392818946068222,FALSE,,86,28.5,-0.48
695243,breaking,SL,"Miller, Mason",535,-6.22685642716778,50.8411214953271,2.6428783850839,35.1685856236684,37.5227610127081,-0.378751401869159,25.9813084112147,25.9813084112147,TRUE,0.860557768924303,0.388401085213004,FALSE,,86,26,-0.38
682990,breaking,SL,"Priester, Quinn",536,4.00624744874677,31.7164179104478,2.04343408484406,46.5628731343284,45.1387349451882,-0.491065298507463,15.1119402985075,15.1119402985075,TRUE,0.856573705179283,0.383983224357785,TRUE,0.0958461076781222,86,15.1,-0.49
686539,breaking,SL,"Cronin, Declan",316,-3.6810891455871,27.2151898734177,2.35596220592393,22.195253164557,21.7519097276753,-0.436848101265823,13.9240506329114,13.9240506329114,TRUE,0.852589641434263,0.379565363502566,FALSE,,85,13.9,-0.44
592662,breaking,SL,"Ray, Robbie",659,6.20931976432523,31.4112291350531,2.58238372199269,44.5626545551622,46.5120942968675,-0.502423368740517,11.9878603945372,11.9878603945372,TRUE,0.848605577689243,0.375147502647348,TRUE,0.0604168438550555,85,12,-0.5
664126,breaking,SL,"Fairbanks, Pete",483,5.56053564138527,27.9503105590062,7.02929569673706,61.9019785120119,54.8775406658575,-0.411503105590062,11.5942028985507,11.5942028985507,TRUE,0.844621513944223,0.370729641792129,TRUE,0.0666715700971158,84,11.6,-0.41
663436,breaking,SL,"Martin, Davis",455,1.73100969243535,30.3296703296703,2.13081205046108,37.2327440970028,38.0822699017155,-0.549821978021978,9.89010989010987,9.89010989010987,TRUE,0.840637450199203,0.36631178093691,TRUE,0.211617406036327,84,9.9,-0.55
663903,breaking,SL,"Singer, Brady",1453,-2.83602580549941,31.3833448038541,2.9082820455632,28.188162422574,26.0508294380407,-0.443482450103234,9.84170681348937,9.84170681348937,TRUE,0.836653386454183,0.361893920081692,FALSE,,84,9.8,-0.44
671212,breaking,SL,"Boyle, Joe",341,-2.12916262420123,31.6715542521994,3.03501298701299,39.8901818181818,38.9531158841159,-0.480715542521994,9.67741935483865,9.67741935483865,TRUE,0.832669322709163,0.357476059226473,FALSE,,83,9.7,-0.48
621383,breaking,SL,"Banks, Tanner",584,8.12278015976002,22.2602739726027,2.70867833096793,48.327397260274,50.6462570937723,-0.459375,8.39041095890408,8.39041095890408,TRUE,0.828685258964143,0.353058198371254,TRUE,0.0434651918957862,83,8.4,-0.46
471911,breaking,SL,"Carrasco, Carlos",384,3.16658176760429,28.3854166666667,2.54619153668874,34.1812185978706,36.1961485254904,-0.500309895833333,6.25,6.25,TRUE,0.824701195219124,0.348640337516035,TRUE,0.110099900492954,82,6.2,-0.5
656945,breaking,SL,"Scott, Tanner",753,-1.69888837300616,36.9189907038513,1.95365130914473,33.7682216922033,34.8897553416406,-0.471701195219123,6.24169986719792,6.24169986719792,TRUE,0.820717131474104,0.344222476660817,FALSE,,82,6.2,-0.47
519242,breaking,SL,"Sale, Chris",1466,-2.59595651991762,38.5402455661664,1.76837614384902,10.5240089364257,10.7958773205358,-0.34149727148704,5.2523874488405,5.2523874488405,TRUE,0.816733067729084,0.339804615805598,FALSE,,82,5.3,-0.34
676083,breaking,SL,"Junk, Janson",394,-2.25750882150213,18.7817258883249,4.83546848036456,52.6581080509818,52.85445791403,-0.48343654822335,5.07614213197969,5.07614213197969,TRUE,0.812749003984064,0.335386754950379,FALSE,,81,5.1,-0.48
661563,breaking,SL,"Gil, Luis",459,1.13229835453298,29.4117647058824,2.97799120177195,37.1439614083088,38.9420517442006,-0.484906318082789,3.05010893246188,3.05010893246188,TRUE,0.808764940239044,0.330968894095161,TRUE,0.292298308807196,81,3.1,-0.48
622608,breaking,SL,"Senzatela, Antonio",212,2.63601460921705,23.5849056603774,2.54410391516041,42.6122340425532,42.0208463949843,-0.478198113207547,2.83018867924529,2.83018867924529,TRUE,0.804780876494024,0.326551033239942,TRUE,0.12388058552412,80,2.8,-0.48
683769,breaking,SL,"Gaddis, Hunter",685,7.17081226836372,30.2189781021898,3.65187937346394,37.3321646341463,34.531891496317,-0.465424817518248,1.31386861313868,1.31386861313868,TRUE,0.800796812749004,0.322133172384723,TRUE,0.0449228288691805,80,1.3,-0.47
605280,breaking,ST,"Holmes, Clay",368,-0.913964871502598,29.8913043478261,2.15797646119987,43.7898065965374,44.6459889472333,-0.159508152173913,99.7282608695652,99.7282608695652,TRUE,0.8,0.32124960021368,FALSE,,80,99.7,-0.16
605452,breaking,SL,"Ross, Joe",360,7.08657116205828,33.0555555555556,2.58279049690075,33.2123927038627,35.6118264172461,-0.541619444444444,0.833333333333335,0.833333333333335,TRUE,0.796812749003984,0.317715311529505,TRUE,0.0448334327369154,80,0.8,-0.54
684320,breaking,SL,"Rodríguez, Yariel",481,0.271012182237555,34.3035343035343,5.71788615218847,36.5860706860707,36.7484188187677,-0.470501039501039,0.41580041580042,0.41580041580042,TRUE,0.792828685258964,0.313297450674286,TRUE,1,79,0.4,-0.47
681892,breaking,ST,"Funderburk, Kody",205,-0.42995627169679,30.2439024390244,4.66098719352898,31.7978260869565,36.3321711524478,-0.200614634146341,99.5121951219512,99.5121951219512,TRUE,0.792592592592593,0.313035651512495,FALSE,,79,99.5,-0.2
605280,breaking,SL,"Holmes, Clay",272,2.7311163510501,34.1911764705882,3.33898495930882,48.9580840694487,45.8787754120233,-0.423224264705882,0.36764705882353,0.36764705882353,TRUE,0.788844621513944,0.308879589819067,TRUE,0.113096459511988,79,0.4,-0.42
656605,breaking,ST,"Keller, Mitch",731,-1.29658947422878,24.0766073871409,2.46993631201778,34.5406292749658,35.6891703132779,-0.226526675786594,99.1792065663475,99.1792065663475,TRUE,0.785185185185185,0.304821702811311,FALSE,,79,99.2,-0.23
672582,breaking,SL,"Zerpa, Angel",359,-3.07909903018194,19.7771587743733,4.88756739784137,33.0186943620178,28.8667594676932,-0.460874651810585,0.278551532033426,0.278551532033426,TRUE,0.784860557768924,0.304461728963848,FALSE,,78,0.3,-0.46
666374,breaking,SL,"Brash, Matt",405,-5.3792215813063,38.5185185185185,2.39563622569469,29.8987360430633,29.7971050076294,-0.391116049382716,0.246913580246914,0.246913580246914,TRUE,0.780876494023904,0.30004386810863,FALSE,,78,0.2,-0.39
573124,breaking,ST,"Rogers, Taylor",705,4.48568429573314,29.5035460992908,1.45989872652007,28.9792780101004,29.2909940865763,-0.237873758865248,99.1489361702128,99.1489361702128,TRUE,0.777777777777778,0.296607754110126,TRUE,0.0661231898090252,78,99.1,-0.24
690990,breaking,ST,"Horton, Cade",206,4.2109727308622,36.4077669902913,3.26451062713196,50.523786407767,47.3211711711712,-0.262,99.0291262135922,99.0291262135922,TRUE,0.77037037037037,0.288393805408942,TRUE,0.0684862676253648,77,99,-0.26
502085,breaking,KC,"Robertson, David",223,-7.31316002671699,28.6995515695067,2.50233420593368,44.7523560209424,44.5753708551484,-0.167112107623318,100,100,TRUE,0.766666666666667,0.28428683105835,FALSE,,77,100,-0.17
