PitcherId,season,nsw,axis,velo_sep,rz,rx,w,w_tj,name,slot,eff_ch,n_ch,eff_ff,eff_gap,matched,eff_floor,eff_close,hi_slot,core,corex,bb
813866,2024,68,38.2112900402811,10.5362911988491,5.67477823529412,1.29039647058824,-1.71479849289018,-1.94918124145105,"Zaffiro, Cole",37.0677593496594,0.976883787592348,132,0.9827800980257,-0.00589631043335137,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
813868,2025,50,44.8824819,11.462555025,6.0230694,1.7299262,8.07774245663799,10.7303787868421,"Dye, Mitch",37.4092156344056,0.959977949445831,133,0.866470686096375,0.0935072633494554,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
814092,2024,49,29.7040462583617,5.63148313846374,5.80469,1.37821265306122,-5.1177463777567,-5.37819364144157,"Rizzo, Garren",38.7135049380916,0.949096601589292,110,0.966915790945566,-0.0178191893562744,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
814113,2025,61,43.0613887386589,6.24259963570132,5.54381065573771,1.63404557377049,-1.79296268969041,-3.8197168473818,"Voegele, Dominic",27.31154029844,0.895865373636794,125,0.985846869388434,-0.0899814957516401,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
814195,2024,46,51.1887584726708,13.8764575403726,5.50133,2.81571826086957,0.866490338917634,0.149944553338226,"Mattison, Connor",15.8859122794375,0.899023536405428,100,0.864449033396983,0.034574503008445,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
814195,2025,46,53.8926997144927,12.8329681014493,5.50070086956522,2.45246130434783,7.19433822226736,1.7898714315147,"Mattison, Connor",18.0812746270123,0.921514705367022,80,0.965179300080823,-0.0436645947138011,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
814320,2024,58,49.6995066916337,11.1270768993782,5.37605051724138,1.54361879310345,-12.451211950315,-14.8063838892143,"Moss, Weston",23.6517209906053,0.984540191437406,120,0.944717740192516,0.0398224512448905,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
814320,2025,133,54.8561536039618,8.86849030653557,5.1741054887218,1.67908759398496,2.12115240910997,0.620177254417842,"Moss, Weston",15.7675038897157,0.980657672048641,284,0.82851541720071,0.152142254847931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
814340,2025,67,51.8124286132628,6.48907450028336,5.5405852238806,2.41320089552239,20.3634383385857,14.5814349251311,"Garayzar, Raul",19.2046532438836,0.814468498829415,124,0.704433489053633,0.110035009775782,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
814483,2025,123,40.6066345587584,6.12609051314536,5.20631837398374,2.34096203252033,-3.69230703377709,-0.352462519182957,"Castro, Alessandro",12.204313197775,0.882022315309335,295,0.731195206781236,0.150827108528098,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
814488,2024,60,63.7650645366665,6.65156441999996,4.70951733333333,2.5399455,5.46947566553383,-0.0625652791053468,"Segura, Eric",0.214689834933996,0.488671211977717,109,0.607012141177097,-0.11834092919938,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
814530,2025,93,44.0971823583425,9.0902176063772,6.01064559139785,1.7576388172043,0.148483349973998,0.0663002585312863,"Renfrow, Brett",36.7113560786726,0.934057744423235,184,0.957534852596027,-0.0234771081727919,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
814556,2025,118,29.1666704081827,10.5491177550791,6.06734237288136,2.62016296610169,1.44069851558095,6.99209942536606,"Pirko, Lukas",27.5579820335627,0.924206762508806,213,0.967519555622402,-0.0433127931135963,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
814698,2025,69,29.0942990311694,7.55968359737938,5.75904956521739,2.16105884057971,-7.43636132656011,-7.15761695721515,"Morano, Josh",26.1076489671008,0.954763816981817,149,0.926385425232595,0.0283783917492216,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
814712,2024,182,50.46991699885,12.5118910145668,5.5120571978022,1.43794175824176,4.24136183066964,1.56314122323207,"Lim, Christian",29.4549726627657,0.934761170750942,348,0.994641584376684,-0.0598804136257424,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
814712,2025,100,52.4142523443244,12.2572923324324,5.5378522,1.7202632,-1.37377792344816,-8.94698347030071,"Lim, Christian",25.9683440793682,0.953736099519808,204,0.987913079640412,-0.0341769801206037,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
814771,2025,47,15.5895982903437,4.52035147626841,5.23702340425532,0.765830212765957,5.85398378732941,5.55540303651587,"Rovin, Porter",35.0393049822012,0.90914315824356,104,0.957335665556835,-0.0481925073132755,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
814778,2025,126,37.6139450844984,5.67793060081048,6.33136706349206,2.02368992063492,-5.18260904273192,-2.66119713358238,"McAnelly, Colter",38.873499251063,0.950095120488017,252,0.968179497279687,-0.0180843767916696,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
815063,2024,49,29.4384660774993,7.63790602880383,6.37129795918367,1.31130081632653,0.869893109589175,3.74700977635915,"Haugh, Aidan",51.8822599442395,0.936926028390072,92,0.962748488565205,-0.0258224601751327,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
815063,2025,79,43.374111206882,6.76414012461592,6.19381911392405,2.00770481012658,0.610541412559892,1.44681031648403,"Haugh, Aidan",36.650840731875,0.816886031208818,160,0.968456438673462,-0.151570407464644,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
815172,2024,189,28.4808307267351,8.45220051353876,5.88973645502646,1.24739243386243,-2.37612244320938,-0.866780532402304,"Ruff, Rashad",43.6447872355738,0.975841723723829,329,0.99598113247108,-0.020139408747251,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
815200,2025,74,47.7589798369932,6.95120690371612,5.484175,1.58802459459459,0.654645048789399,2.88470924648966,"Erdmann, Drew",26.2804051808091,0.860420902493438,167,0.957241975336993,-0.096821072843555,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
815344,2025,82,27.991382157881,8.3605955579596,6.10789097560976,1.47514865853659,-9.4430707314365,-7.11756840466343,"Bailey, Smith",43.6636040393847,0.901427274135433,172,0.95608983919305,-0.0546625650576167,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
815350,2025,57,36.3686597498587,9.57607772118472,5.85628368421053,1.89730385964912,-22.7125913660234,-16.8516782514542,"Baumler, Trever",31.3595987625408,0.943839808712691,122,0.924573966834624,0.0192658418780669,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
815362,2025,110,25.3658360395534,12.8465611467305,6.166964,0.508210727272727,6.40531531514141,6.48622028760699,"Chatterton, Christian",70.8920175007226,0.791951757204322,206,0.987296659024755,-0.195344901820433,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
815363,2025,63,47.1943150952382,10.4219705555556,5.70166253968254,1.97866936507937,-9.59505601750599,-8.36177798540827,"Chicoli, Connor",26.8499183614997,0.954577565866322,101,0.979171386753345,-0.0245938208870239,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
815650,2025,60,26.9803298003059,10.013802470948,5.79269116666667,2.1298515,16.957789676849,15.1330485836368,"Kehlenbrink, Brady",27.1594708204699,0.961982678067373,127,0.987638996337943,-0.0256563182705707,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
815786,2025,41,49.6401223873972,9.89375389532257,5.99856,2.81771804878049,7.06291332599201,8.31008819877318,"Evans, Casan",24.7428586984706,0.946817465627106,86,0.921383482831672,0.025433982795434,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
815959,2025,95,45.1870447964912,5.57047007017542,5.66759368421053,1.51899031578947,-2.01037985905626,-6.26655405717657,"Miller, Brady",32.4970519897464,0.933608340640404,194,0.941493552262572,-0.0078852116221676,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
821883,2024,68,23.1691828375,6.30074663235294,5.77348382352941,1.21126029411765,-5.24846042403658,-6.30241329378228,"Williams, Andrew",41.5490829466942,0.99380728091612,127,0.989828836903003,0.00397844401311709,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
821883,2025,52,24.4906940078577,7.22134602977668,5.92170961538462,1.17396057692308,-5.74750843993496,-9.23678289002227,"Williams, Andrew",46.1418333781463,0.985727670276147,98,0.975263800575214,0.0104638697009328,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
821899,2024,57,26.3068238255097,9.64992798008534,6.20653035087719,1.74303719298246,-0.850575679136701,-0.376260449547565,"Skaugrud, Barrett",40.837294398945,0.932767590101284,92,0.93557723791548,-0.0028096478141959,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
821924,2025,44,26.9051324352487,2.85229766295026,5.29515545454546,1.24906181818182,-3.14404750291934,-0.769271428675893,"Bell, Cayson",25.4769584594735,0.840915042067928,130,0.775486825047497,0.0654282170204316,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
822029,2025,45,50.1050641420635,6.46940232879823,5.45494533333333,1.24422177777778,13.510596070538,11.9915599468996,"Piper, Logan",31.2477457845316,0.946654555694555,105,0.971630013067322,-0.0249754573727675,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822155,2025,120,31.8787167812757,9.00216546399179,5.57395625,2.07847775,6.57143632073914,5.12751898562074,"Clarke, Collin",22.8057312140278,0.931088152157935,247,0.987181156337871,-0.0560930041799359,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822158,2024,56,38.6072874867216,6.2447956043956,5.64035660714286,0.970547142857143,4.50590851638585,8.67806323614636,"Featherston, Ryan",44.0948542676584,0.962620468601737,107,0.972983678528674,-0.0103632099269375,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
822158,2025,65,46.9518611510684,6.47027517307693,5.78716569230769,1.13841492307692,0.314212388826454,-1.98960967818015,"Featherston, Ryan",43.6808629802539,0.96511680696077,121,0.97272297363856,-0.00760616667778946,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
822298,2024,64,22.8673057872415,10.0168359515978,5.67587890625,2.1638665625,4.33902856142647,2.19859518147172,"Reddemann, Logan",24.2748265283922,1,127,0.983475001180162,0.0165249988198378,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822298,2025,100,16.1124573889693,9.46660134329889,5.6824198,1.9500382,1.60936883210249,5.10555682448583,"Reddemann, Logan",26.7387441239313,0.976851044903001,179,0.962027757317836,0.0148232875851647,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822400,2025,113,36.527981593441,4.53105017699115,5.0815978761062,1.82417752212389,3.10001835489978,2.13110845982957,"Lewis, Jax",11.8152677624746,0.975331768437618,219,0.93224989917992,0.0430818692576981,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822412,2024,115,11.8892957036142,8.9415861818749,5.33402643478261,2.42373165217391,1.68270281116517,-0.471346306631592,"Sears, Brett",14.6595696529563,0.967843822422836,216,0.952300755925532,0.015543066497304,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822415,2024,47,20.7212423940062,6.40628934224183,5.75121127659575,1.94790510638298,7.49131218712101,9.80651393792817,"McConnaughey, Mason",28.3540711429889,0.997224589772953,108,0.990169676628752,0.00705491314420059,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822462,2024,71,19.5515008794477,7.99375724610818,5.26098366197183,2.38154887323944,5.34571953515008,4.97831477552006,"Truitt, Evan",13.2546349442671,0.878874072574179,128,0.945608020908762,-0.0667339483345834,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
822475,2025,181,53.3625694500921,8.75435436095765,5.83916629834254,1.88609900552486,-2.18643446141287,-1.53717548086829,"Pinson, Smith",31.1311414877684,0.946659759055864,419,0.979495887134983,-0.0328361280791192,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822477,2024,41,30.2888112178655,8.81424804878054,5.79197219512195,1.46988804878049,2.72596997297033,0.762798943679539,"Middleton, JB",36.6084653153511,0.965152506075648,74,0.98460190580674,-0.0194493997310925,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822483,2024,63,12.0284545879106,13.6856023980816,6.11204873015873,2.16265904761905,9.60794539579721,6.36566400306778,"Matson, Sean",33.1414231205059,0.961284539829052,121,0.986840241644623,-0.025555701815571,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822488,2025,64,30.2219151144406,6.20891341894974,5.02284671875,3.594044375,8.53830486829275,7.87200564601526,"Kirn, Griffin",5.13300295972298,0.908827108921658,125,0.930185822686223,-0.0213587137645656,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
822507,2024,85,37.5921586145098,4.04644409803923,5.27720247058824,1.80127752941176,0.0622912613613343,-0.0208249237523675,"DeFabbia, Anthony",17.7675688245417,0.975078994190118,199,0.990170215571388,-0.0150912213812696,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822514,2025,50,48.4836970448607,6.38594382071715,6.5152894,2.0463756,-5.17371219124279,-10.3463353807493,"Banks, Max",41.5754425690021,0.864968273089419,110,0.920583259715612,-0.0556149866261938,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
822579,2025,107,33.612956436582,12.0177786973107,6.10366345794393,1.40524345794393,7.68064225769408,6.28820368610934,"Martinez, Matthew",44.9677713342614,0.927295736701275,231,0.978414451064797,-0.051118714363522,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
822582,2025,56,42.389677265492,10.3751713741722,6.51595267857143,0.489051964285714,-0.322203235794135,0.142270923340778,"McGovern, Jacob",74.9273453860562,0.941616710055537,122,1,-0.0583832899444631,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
822622,2025,210,28.4777491776136,12.5791484359606,5.57030038095238,1.98673119047619,-1.01868535213091,-0.824987735326115,"Gutierrez, Diego",23.6561316730392,0.938162816182777,454,0.987453404466299,-0.0492905882835227,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822628,2024,99,34.871639454746,9.45158598468126,6.0547096969697,1.68461616161616,-20.2998726656588,-11.7613745517124,"Bainton, Thomas",38.8050302769477,0.96912623767936,197,0.997899425549848,-0.0287731878704881,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
822637,2025,109,43.377152836736,5.05187516281175,5.5767823853211,1.09741100917431,7.5531464073,6.24802294239014,"Taylor, Joseph",38.6232929181735,0.915293304144915,253,0.916484143008932,-0.00119083886401761,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
822670,2025,47,27.9500930757655,6.77688416190971,5.74225170212766,2.09079829787234,-1.17166242510107,-3.23786615506407,"Jones, Wesley",26.4960080805719,0.931999277367886,108,0.988011900380164,-0.0560126230122773,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822715,2024,101,46.7033148834627,7.6952828485416,5.02757336633663,2.40883297029703,0.501768343488392,-1.36433998896477,"Patel, Mason",7.74405856422144,0.998863080905553,215,0.936396722657079,0.0624663582484745,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822715,2025,152,40.7284166044892,7.96962766253868,5.19002815789474,2.21421776315789,10.7158372457084,8.70652644568267,"Patel, Mason",12.4789819570354,0.970537671057658,285,0.970819402591303,-0.000281731533644969,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822753,2024,121,37.8457537136443,4.91463154342737,5.47190123966942,1.58330719008264,3.24427693470821,5.25108311743967,"Calder, Ethan",25.9903734272927,0.954723809269622,206,0.984169311814509,-0.0294455025448875,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822753,2025,140,44.6413142581977,5.36144155545506,5.4469745,1.99525485714286,0.0416912105749082,-1.24325394845287,"Calder, Ethan",20.5246680732526,0.849084109854234,258,0.906908413630507,-0.0578243037762736,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
822773,2024,57,20.9591886986584,2.84864328689372,6.22238,1.36220684210526,-2.51753078445819,-3.10259762666147,"Van Assen, Cole",48.1782129852469,0.970059915239834,120,0.975270449722519,-0.00521053448268571,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
822948,2025,274,41.5320271264787,10.6802603876164,5.2106844890511,3.43984861313869,5.81683486026516,4.71095686897171,"Cash, Steven",8.44452666750883,0.913709316196511,516,0.974540544018295,-0.060831227821784,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
822951,2025,62,42.6992803374564,6.38080654782112,5.68277338709677,1.4599764516129,-4.4500132726632,-5.21574021833228,"Hess, Tate",33.9462048595879,0.96273110290799,126,0.982127363182308,-0.0193962602743181,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
822956,2025,247,29.6618683048387,12.8737837110981,5.46042943319838,0.377830809716599,-0.507557806233901,-0.0299432704753615,"Martinez, Jack",63.5788243785244,0.936843318784842,448,0.977697953111153,-0.0408546343263111,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
822957,2024,77,38.5765700982143,5.97334704004329,6.01424181818182,1.20661246753247,-2.08303682413203,1.60905754429288,"Morgan, Chase",47.4447920484946,0.929291220792132,146,0.92927357952578,1.76412663517311e-05,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
822957,2025,85,42.8298428245774,6.64407932650634,6.04536082352941,1.04485117647059,5.96898675707961,5.47275094499771,"Morgan, Chase",52.1659188073276,0.961751489535022,160,0.988941827476258,-0.0271903379412354,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
822976,2024,56,26.3232791526718,5.22630035441656,5.62115107142857,1.45139589285714,0.929844056807782,3.86762848741308,"Delisi, Jake",32.4018919492174,0.947772268803216,130,0.979022331466623,-0.0312500626634076,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
823008,2025,45,37.1559527555556,6.25996322222224,5.28906644444445,1.40618888888889,-11.6786493803188,-10.8578922122781,"Behrens, Adam",22.7292923966424,0.969064426277549,107,0.954130611899147,0.0149338143784018,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
823162,2025,88,29.7022143758264,8.20724643939395,6.01179681818182,2.23759306818182,0.685208345298269,2.88528241105662,"Riojas, Ruger",30.3811142073357,0.870323735834191,165,0.980195683617871,-0.10987194778368,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
823229,2024,40,46.6188882088236,8.37112529411767,4.922713,3.334429,-12.2255338333921,-15.2046100952681,"Roberge, Josh",3.82122096170014,0.91275403555224,80,0.958938004493753,-0.0461839689415132,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
823234,2025,135,38.701009217978,10.9035888428428,6.09789585185185,2.72266081481482,9.73027937507027,7.80747050967361,"Gold, Ryan",27.1773262946458,0.931429274398407,314,0.971084507563965,-0.0396552331655575,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
823292,2024,205,40.9067806132885,9.68653535239696,5.72060614634146,1.16499946341463,-5.99493812829092,-4.76119258912206,"Jones, Cam",41.2202134838624,0.963917286106851,422,0.969821308998899,-0.00590402289204806,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
823306,2025,146,42.9193595076476,3.33706963400281,5.8887204109589,1.1171102739726,2.15666661906357,-0.000339759761121405,"Weber, Ben",46.7788124395003,0.737115696838573,297,0.728690953385058,0.00842474345351474,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
823504,2024,74,22.899161823376,4.59729622095785,5.83021108108108,0.983474054054054,-2.96239084999012,-0.011172479998056,"Vasiliou, Evan",48.9712371153916,0.940105291266968,204,0.950222548718236,-0.0101172574512685,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
823504,2025,40,30.9891311128378,6.37892077027023,5.870531,0.9891,15.4984842501252,13.5062647907449,"Vasiliou, Evan",49.8021528223335,0.93620201019882,103,0.947288333462291,-0.0110863232634706,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
823756,2025,127,20.0733160588885,6.04245117443964,5.37014307086614,3.06024921259843,-0.22017201059085,-0.23779088147051,"DeSanto, Ryan",12.3518361793857,0.995799965764621,256,0.994382454478299,0.00141751128632173,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
823764,2025,154,38.6303196853896,9.83111946915582,4.97654181818182,2.04531512987013,-5.72278516378508,-7.15634798228414,"Shaw, Colton",7.70012002585204,0.999387671888508,300,0.975619525893078,0.0237681459954299,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
823765,2024,47,36.8379734717573,10.9573279069014,6.10805276595745,0.409328936170213,7.35246234944249,4.31694481596749,"Fang, Callan",73.7905521518616,0.97253321819546,77,0.950255316918626,0.0222779012768339,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
823765,2025,44,29.7904532119919,12.1969185983556,5.84036681818182,0.594002727272727,-0.183873545841809,-3.94317809671036,"Fang, Callan",62.4855598532728,0.95377533769157,83,0.972498904646651,-0.0187235669550805,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
823797,2025,69,33.6734509962599,6.82138537166897,5.65806782608696,2.03764405797101,3.77638757762252,0.152187448942674,"Baker, Bowen",25.1821633025249,0.99501426965275,139,0.992331338427776,0.00268293122497387,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
823800,2025,103,60.7754518910324,7.10450108129901,6.10895854368932,0.634052038834951,-7.91933999136788,-6.1941179776048,"Gottam, Santhosh",65.7715548641282,0.918133091111443,188,0.969131753220596,-0.0509986621091526,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
823910,2025,64,21.45668408125,6.48327907589285,5.26050234375,0.84265671875,6.35997538509564,5.91998141105711,"Callaway, Andrew",33.6302997984753,0.993248099470158,152,1,-0.00675190052984165,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
824038,2025,81,21.2060529814815,3.14899906846241,5.78777518518519,3.14699234567901,1.67544232579459,2.30507808131831,"Tsengeg, Amar",19.0679897169639,1,196,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
824187,2025,208,20.6551935512821,4.20350602820513,5.23915182692308,2.81762980769231,2.62685399575934,1.03631294753111,"Martinez, Ryan",10.8325707439898,0.897392200090748,453,0.887218772167385,0.0101734279233636,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
824200,2025,42,42.1556899531824,8.16132612179485,5.95267952380952,0.818916666666667,-8.99933277065885,-13.8319986151212,"Guardado, Jakob",56.8260711049738,0.981097876808603,74,0.974811473709582,0.00628640309902084,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
824202,2025,57,33.1844418272605,7.11278892577597,5.45127192982456,1.19236421052632,5.61668352842791,4.35825957589555,"Shaver, Ethan",32.2137647848877,0.94192447456638,100,0.802540328743013,0.139384145823367,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
824225,2025,54,27.232797753268,8.78728157407408,5.64864611111111,1.79630962962963,-2.34898488640412,-0.393424842221781,"Gillmore, Jace",27.8389082466241,0.978374561264237,116,0.979346704240489,-0.000972142976252144,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
824258,2025,51,24.3319239854242,5.25606302967207,5.43367705882353,3.40299745098039,-4.96945487266612,-5.428234421019,"Cupic, Austin",12.1665868121739,0.955128088089025,116,0.933243785447763,0.021884302641262,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
824487,2025,151,26.7999184491069,12.0371468846347,5.33190602649007,3.32827973509934,6.86801290178548,9.52456076029178,"Hyde, Jace",10.7502056229016,0.950801438422977,299,0.857753079707472,0.0930483587155059,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
824510,2025,183,13.7395321081966,7.54365483396387,5.77868404371585,1.62378076502732,3.78932200242297,2.56029502668582,"McGregor, Tristan",33.5962467029802,0.924724298214595,363,0.944220362605032,-0.0194960643904369,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
824604,2025,68,56.933083096608,9.07044938514382,5.65522147058824,0.763537058823529,4.54478809044503,-0.78502228958815,"Doyle, Liam",51.3636111842108,0.783446401118087,128,0.977446442247758,-0.194000041129671,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
824656,2025,79,35.5616822151897,6.88855213389593,5.93412886075949,2.01847784810127,6.04820710861125,1.23043813647235,"Wilcenski, Blaise",31.4422664321193,0.973940178661535,166,0.982635923185559,-0.00869574452402433,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
824659,2025,53,27.3564436396225,7.51587740943395,5.25282660377359,2.04767773584906,1.06994390117364,-0.284782759782055,"Cameron, Tracen",15.1083654132835,0.991882132322892,128,0.990976519133897,0.000905613188995069,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
824678,2024,58,39.1045794433498,9.67384144334979,5.30645724137931,1.55580137931035,-10.5607539726969,-6.94010824312153,"Bonn, Nick",21.2960240845765,0.830934436494561,118,0.978560881390687,-0.147626444896126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
824694,2025,54,25.0031502037037,7.90878470899476,6.0957,1.2014087037037,-4.82241594431156,-4.08508060807377,"Cole, Jordan",49.2783628436765,0.927445463859294,119,0.96924920410571,-0.041803740246416,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
824705,2025,70,40.1517331260483,5.26939676508695,6.31986528571429,1.39323814285714,6.71579412201118,1.90416010002061,"Stewart, Dylan",49.3013379351335,0.959793841031702,137,0.996420090942745,-0.0366262499110426,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
824733,2025,47,25.2133700021277,5.4403997432624,5.67268425531915,0.730296808510638,-5.37718586846903,-1.0574626876823,"Warrick, Isaac",53.100572137456,0.989173479303778,109,0.983528175309095,0.00564530399468344,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
825126,2025,44,30.2499370335935,8.51978952861957,5.78214681818182,2.79358886363636,-5.45094141646267,-2.42033542410685,"Arnett, Jeremiah",21.1747715315375,0.899362450379505,74,0.889304509239022,0.0100579411404828,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
825131,2025,47,6.93612628122109,8.62952720937405,5.66822382978723,1.23104170212766,-5.75941000645652,-4.42097655071543,"Hamilton, Brady",38.1853245732189,0.860042445537122,113,0.889127255011423,-0.0290848094743009,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
825275,2025,53,36.0708360373232,6.03679987205194,4.92427056603774,3.21586641509434,8.72524006578446,7.21008116329691,"Norby, Ethan",3.98927823642398,0.943646546297166,119,0.869505380452598,0.0741411658445681,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
825313,2025,41,27.017122442569,7.58724484007096,6.37560268292683,1.00037317073171,-11.3707879617213,-7.44577717749234,"Blank, Jackson",59.161831263832,0.964549677176069,90,0.967166432534965,-0.00261675535889538,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
826053,2025,80,42.21244968475,10.2540528250001,5.95394575,1.8359835,-0.624542309209834,2.49792182822457,"Bailey, Carson",34.3324168007027,0.811690011002698,159,0.898077366460007,-0.0863873554573084,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
